0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0,0.11006808949745556,0.035887780371801015,0.019374410245142464,0.021439126865465105,0.04884064132476604,0.0010180541514610757,0.14427315975265814,0.03639049292644349,0.004527268882399858,0.018075184519902004,0.0018800842123907952,0.11206917595601107,0.10807935462861831,0.03286954907924895,0.22619560675717182
0.11006808949745556,1.0,0.028782520818070766,0.1115747123966722,0.1377775357416606,0.13142940453665028,0.00781090071283552,0.05805530574525502,0.40419996284582893,0.20230817548994554,0.1173053850103278,0.11019042182805118,0.04766758598244296,0.1311519753124655,0.007977019441355333,0.01159653570233902
0.035887780371801015,0.028782520818070766,1.0,0.0348888068554412,0.08886197918931832,0.028131570249396075,0.005093474250062166,0.00916843069676511,0.01530291106086913,0.11709191352932116,0.015668488151191363,0.031202052223303682,0.004695743917987833,0.015094678825706748,0.5277785215007174,0.050218455529421904
0.019374410245142464,0.1115747123966722,0.0348888068554412,1.0,0.03479695732829259,0.03923793506287266,0.09957378144988918,0.0856524498498992,0.07580240541614704,0.07159898742435439,0.03563705571736654,0.021962744757256205,0.017994658800237043,0.12781229094120072,0.03628802232155688,0.03249190636796521
0.021439126865465105,0.1377775357416606,0.08886197918931832,0.03479695732829259,1.0,0.08911081152422722,0.02010704017858939,0.029201747067051722,0.0019742397596377225,0.06837248068407985,0.03350700575524874,0.12618743553473596,0.030850597749276926,0.09806129432064639,0.02007645983198267,0.0007604729104681987
0.04884064132476604,0.13142940453665028,0.028131570249396075,0.03923793506287266,0.08911081152422722,1.0,0.07681524487868072,0.03727764632936524,0.1994616580723937,0.16572937945126937,0.00893275136683933,0.0003810267987952805,0.056783573043633746,0.060044867669345525,0.026795393916574404,0.014820650694163322
0.0010180541514610757,0.00781090071283552,0.005093474250062166,0.09957378144988918,0.02010704017858939,0.07681524487868072,1.0,0.11312131275450828,0.04678216229476833,0.011617581308892212,0.0036834318680726095,0.007296904653375361,0.0808528642109159,0.011783837888669622,0.004407768009351748,0.02064968769758131
0.14427315975265814,0.05805530574525502,0.00916843069676511,0.0856524498498992,0.029201747067051722,0.03727764632936524,0.11312131275450828,1.0,0.061635644491135635,0.03907399083637769,0.07786381493968446,0.014230175967518095,0.16263586253529771,0.044033154521369355,0.006164942001976849,0.5193897680280296
0.03639049292644349,0.40419996284582893,0.01530291106086913,0.07580240541614704,0.0019742397596377225,0.1994616580723937,0.04678216229476833,0.061635644491135635,1.0,0.06383264237964076,0.053043196409181606,0.11034896027026492,0.022729428657509005,0.023319380310488365,0.009539684472851806,0.03606507020350592
0.004527268882399858,0.20230817548994554,0.11709191352932116,0.07159898742435439,0.06837248068407985,0.16572937945126937,0.011617581308892212,0.03907399083637769,0.06383264237964076,1.0,0.004503178101926174,0.04577351355593007,0.0007750986096780664,0.0005975033011120965,0.06794438488620874,0.008441127984866055
0.018075184519902004,0.1173053850103278,0.015668488151191363,0.03563705571736654,0.03350700575524874,0.00893275136683933,0.0036834318680726095,0.07786381493968446,0.053043196409181606,0.004503178101926174,1.0,0.04102127944155242,0.09944701533833583,0.2898008805478546,0.011345987700093225,0.03572152487748728
0.0018800842123907952,0.11019042182805118,0.031202052223303682,0.021962744757256205,0.12618743553473596,0.0003810267987952805,0.007296904653375361,0.014230175967518095,0.11034896027026492,0.04577351355593007,0.04102127944155242,1.0,0.032161927870912946,0.04063190214349794,0.0785748528407853,0.009159425218096453
0.11206917595601107,0.04766758598244296,0.004695743917987833,0.017994658800237043,0.030850597749276926,0.056783573043633746,0.0808528642109159,0.16263586253529771,0.022729428657509005,0.0007750986096780664,0.09944701533833583,0.032161927870912946,1.0,0.18339430921125524,0.03670122819291613,0.09396755998719246
0.10807935462861831,0.1311519753124655,0.015094678825706748,0.12781229094120072,0.09806129432064639,0.060044867669345525,0.011783837888669622,0.044033154521369355,0.023319380310488365,0.0005975033011120965,0.2898008805478546,0.04063190214349794,0.18339430921125524,1.0,0.0572757433904479,0.08409131480732465
0.03286954907924895,0.007977019441355333,0.5277785215007174,0.03628802232155688,0.02007645983198267,0.026795393916574404,0.004407768009351748,0.006164942001976849,0.009539684472851806,0.06794438488620874,0.011345987700093225,0.0785748528407853,0.03670122819291613,0.0572757433904479,1.0,0.03648443165060752
0.22619560675717182,0.01159653570233902,0.050218455529421904,0.03249190636796521,0.0007604729104681987,0.014820650694163322,0.02064968769758131,0.5193897680280296,0.03606507020350592,0.008441127984866055,0.03572152487748728,0.009159425218096453,0.09396755998719246,0.08409131480732465,0.03648443165060752,1.0
