Seed,N,Subset_Key,Split_Number,Repeat,Fold,Model,Feature_Map,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Support_Vectors,Kernel_Lambda_Min,Kernel_Condition_Number,Elapsed_Seconds,Balanced_Accuracy,MCC,F1,ROC_AUC,Specificity,Sensitivity,Unsafe_Acceptance,TN,FP,FN,TP
4529,32,S4529_N32,5,2,1,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.006843777608117,1063.624021546239,0.0405406951904296,0.375,-0.2581988897471611,0.2857142857142857,0.375,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,5,2,1,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0096051782280528,442.72388387770815,0.0558903217315673,0.625,0.2581988897471611,0.5714285714285714,0.625,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,5,2,1,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,23,,,0.0075805187225341,0.625,0.2581988897471611,0.5714285714285714,0.6875,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,5,2,1,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0032773204565456,3635.1545535618175,0.0272650718688964,0.375,-0.2581988897471611,0.2857142857142857,0.3125,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,5,2,1,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.011526766236436,409.99278552593216,0.0402460098266601,0.625,0.2581988897471611,0.6666666666666666,0.8125,0.5,0.75,0.5,2,2,1,3
4529,32,S4529_N32,6,2,2,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0509594021665116,127.10075489141389,0.0330464839935302,0.5,0.0,0.3333333333333333,0.625,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,6,2,2,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,23,0.0468673331723842,68.32790896063668,0.055537462234497,0.375,-0.2581988897471611,0.2857142857142857,0.3125,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,6,2,2,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0090088844299316,0.5,0.0,0.5,0.4375,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,6,2,2,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0092752896239364,1270.8942565333175,0.0289008617401123,0.5,0.0,0.5,0.6875,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,6,2,2,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0838067359471903,44.61225403222591,0.0409903526306152,0.5,0.0,0.3333333333333333,0.5,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,7,2,3,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0298302433300904,239.8370618001353,0.0331394672393798,0.625,0.3779644730092272,0.7272727272727273,0.8125,0.25,1.0,0.75,1,3,0,4
4529,32,S4529_N32,7,2,3,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0587659818653992,67.21491512133572,0.0708789825439453,0.625,0.2581988897471611,0.6666666666666666,0.5625,0.5,0.75,0.5,2,2,1,3
4529,32,S4529_N32,7,2,3,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0077245235443115,0.625,0.2581988897471611,0.5714285714285714,0.8125,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,7,2,3,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0128155486157323,895.5973814169305,0.027069091796875,0.625,0.2581988897471611,0.6666666666666666,0.5625,0.5,0.75,0.5,2,2,1,3
4529,32,S4529_N32,7,2,3,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0566425487077314,77.52268683776119,0.0423448085784912,0.5,0.0,0.5,0.5,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,8,2,4,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0075943871286085,977.2007861660122,0.0331931114196777,0.625,0.3779644730092272,0.4,0.6875,1.0,0.25,0.0,4,0,3,1
4529,32,S4529_N32,8,2,4,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0163736484997007,250.94494712261596,0.0555715560913085,0.75,0.5773502691896258,0.6666666666666666,0.6875,1.0,0.5,0.0,4,0,2,2
4529,32,S4529_N32,8,2,4,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0074152946472167,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,4,0,2,2
4529,32,S4529_N32,8,2,4,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0053562421386371,2135.040633083731,0.0279231071472167,0.75,0.5773502691896258,0.6666666666666666,0.8125,1.0,0.5,0.0,4,0,2,2
4529,32,S4529_N32,8,2,4,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0127392366092813,356.43098246184115,0.0416150093078613,0.75,0.5773502691896258,0.6666666666666666,0.8125,1.0,0.5,0.0,4,0,2,2
4529,32,S4529_N32,9,3,1,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0291633338278733,252.10855930267937,0.034395694732666,0.375,-0.2581988897471611,0.4444444444444444,0.375,0.25,0.5,0.75,1,3,2,2
4529,32,S4529_N32,9,3,1,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0277176061613374,137.55525529726066,0.0580286979675293,0.375,-0.2581988897471611,0.4444444444444444,0.5,0.25,0.5,0.75,1,3,2,2
4529,32,S4529_N32,9,3,1,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,23,,,0.0073285102844238,0.5,0.0,0.6,0.5625,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,9,3,1,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0050467032506426,2329.641408305237,0.0291025638580322,0.5,0.0,0.5,0.5,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,9,3,1,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0530566595228705,82.27314850235052,0.0449235439300537,0.5,0.0,0.5,0.5625,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,10,3,2,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.050131247916034,130.88440469860842,0.0325801372528076,0.75,0.5773502691896258,0.6666666666666666,0.6875,1.0,0.5,0.0,4,0,2,2
4529,32,S4529_N32,10,3,2,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0346939395085735,107.059556198988,0.0592787265777587,0.5,0.0,0.3333333333333333,0.4375,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,10,3,2,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0074203014373779,0.5,0.0,0.3333333333333333,0.5625,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,10,3,2,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0063890402646249,1836.7775667722751,0.0279309749603271,0.625,0.2581988897471611,0.6666666666666666,0.6875,0.5,0.75,0.5,2,2,1,3
4529,32,S4529_N32,10,3,2,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0557481159557631,75.88673563056308,0.0395722389221191,0.5,0.0,0.3333333333333333,0.5625,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,11,3,3,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0058650887605359,1252.7782234031024,0.0350232124328613,0.875,0.7745966692414834,0.8888888888888888,0.8125,0.75,1.0,0.25,3,1,0,4
4529,32,S4529_N32,11,3,3,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0101455088559189,427.6855264906352,0.0623655319213867,0.5,0.0,0.6,0.6875,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,11,3,3,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0073797702789306,0.75,0.5,0.75,0.8125,0.75,0.75,0.25,3,1,1,3
4529,32,S4529_N32,11,3,3,Separable_Control,Separable_Control,24,8,12,12,4,4,23,0.0043169925027933,2704.704349953072,0.0276679992675781,0.5,0.0,0.3333333333333333,0.5,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,11,3,3,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.010647731591962,443.64461806277546,0.0399150848388671,0.625,0.2581988897471611,0.6666666666666666,0.6875,0.5,0.75,0.5,2,2,1,3
4529,32,S4529_N32,12,3,4,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0072414359178193,986.020232337906,0.0338640213012695,0.25,-0.5,0.25,0.125,0.25,0.25,0.75,1,3,3,1
4529,32,S4529_N32,12,3,4,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0153765001616564,264.4974722739275,0.0543060302734375,0.5,0.0,0.6,0.625,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,12,3,4,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0072720050811767,0.625,0.2581988897471611,0.5714285714285714,0.6875,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,12,3,4,Separable_Control,Separable_Control,24,8,12,12,4,4,23,0.0037348183119755,3001.74813670014,0.0271534919738769,0.375,-0.2581988897471611,0.2857142857142857,0.25,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,12,3,4,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0148357748032543,309.9138015100393,0.0391871929168701,0.5,0.0,0.6,0.6875,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,13,4,1,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0059841122015742,1191.6646743733363,0.033092975616455,0.5,0.0,0.0,0.25,1.0,0.0,0.0,4,0,4,0
4529,32,S4529_N32,13,4,1,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0095762644575437,449.08322164466136,0.0727925300598144,0.375,-0.2581988897471611,0.2857142857142857,0.5,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,13,4,1,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0079166889190673,0.5,0.0,0.6,0.625,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,13,4,1,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0043829004135571,2618.6785868083957,0.0285496711730957,0.75,0.5773502691896258,0.6666666666666666,0.625,1.0,0.5,0.0,4,0,2,2
4529,32,S4529_N32,13,4,1,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0105627524073043,462.7929152586883,0.0389089584350585,0.625,0.2581988897471611,0.5714285714285714,0.5,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,14,4,2,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0062781791172309,1136.61243140248,0.0332570075988769,0.875,0.7745966692414834,0.8571428571428571,0.9375,1.0,0.75,0.0,4,0,1,3
4529,32,S4529_N32,14,4,2,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0120176499891152,348.5467384540782,0.0579373836517334,0.5,0.0,0.6,0.3125,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,14,4,2,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0083770751953125,0.75,0.5773502691896258,0.8,0.625,0.5,1.0,0.5,2,2,0,4
4529,32,S4529_N32,14,4,2,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0040332863530856,2894.0377212922103,0.0280654430389404,0.625,0.2581988897471611,0.6666666666666666,0.625,0.5,0.75,0.5,2,2,1,3
4529,32,S4529_N32,14,4,2,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0132254983849748,343.6914358371572,0.043856143951416,0.5,0.0,0.6,0.4375,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,15,4,3,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0465632305389844,145.83542057814856,0.0330917835235595,0.5,0.0,0.5,0.375,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,15,4,3,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0370091737900667,102.54325688918637,0.0553977489471435,0.375,-0.2581988897471611,0.2857142857142857,0.5625,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,15,4,3,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0075814723968505,0.5,0.0,0.3333333333333333,0.625,0.75,0.25,0.25,3,1,3,1
4529,32,S4529_N32,15,4,3,Separable_Control,Separable_Control,24,8,12,12,4,4,22,0.0086649446173421,1313.8383374808604,0.027118444442749,0.25,-0.5773502691896258,0.0,0.125,0.5,0.0,0.5,2,2,4,0
4529,32,S4529_N32,15,4,3,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0599572324630765,71.79189078091592,0.0425646305084228,0.375,-0.2581988897471611,0.2857142857142857,0.375,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,16,4,4,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0272815865062769,265.7246248192648,0.0330252647399902,0.375,-0.3779644730092272,0.5454545454545454,0.1875,0.0,0.75,1.0,0,4,1,3
4529,32,S4529_N32,16,4,4,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0973445982860763,36.3609581482822,0.054093599319458,0.375,-0.2581988897471611,0.4444444444444444,0.4375,0.25,0.5,0.75,1,3,2,2
4529,32,S4529_N32,16,4,4,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,23,,,0.0076613426208496,0.5,0.0,0.5,0.375,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,16,4,4,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0109640634027698,1060.0599073254662,0.0269298553466796,0.5,0.0,0.5,0.375,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,16,4,4,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0931473734951855,43.16726308107461,0.0402565002441406,0.5,0.0,0.5,0.5,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,17,5,1,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0411696002958668,171.1225625912735,0.0341658592224121,0.625,0.2581988897471611,0.5714285714285714,0.6875,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,17,5,1,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.032163347443117,112.74105676014774,0.0636713504791259,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,4,2,2
4529,32,S4529_N32,17,5,1,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0074255466461181,0.625,0.2581988897471611,0.5714285714285714,0.6875,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,17,5,1,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0057204961372145,2116.618949649972,0.0284488201141357,0.5,0.0,0.5,0.6875,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,17,5,1,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0507697260406564,78.05507908968806,0.0397675037384033,0.25,-0.5773502691896258,0.4,0.375,0.0,0.5,1.0,0,4,2,2
4529,32,S4529_N32,18,5,2,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0066524693529659,1072.726249770549,0.033433198928833,0.5,0.0,0.0,0.8125,1.0,0.0,0.0,4,0,4,0
4529,32,S4529_N32,18,5,2,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0125828242048251,333.3441437208159,0.0546069145202636,0.625,0.3779644730092272,0.4,0.5,1.0,0.25,0.0,4,0,3,1
4529,32,S4529_N32,18,5,2,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,23,,,0.0079550743103027,0.625,0.2581988897471611,0.5714285714285714,0.5,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,18,5,2,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0047580433589331,2393.319627056387,0.0284385681152343,0.5,0.0,0.5,0.625,0.5,0.5,0.5,2,2,2,2
4529,32,S4529_N32,18,5,2,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,23,0.0136602820326682,349.81118019913464,0.0400693416595459,0.75,0.5,0.75,0.75,0.75,0.75,0.25,3,1,1,3
4529,32,S4529_N32,19,5,3,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0231975433226866,297.734245747716,0.0337824821472168,0.375,-0.3779644730092272,0.5454545454545454,0.75,0.0,0.75,1.0,0,4,1,3
4529,32,S4529_N32,19,5,3,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0460399430847949,84.60608704203995,0.0713262557983398,0.375,-0.2581988897471611,0.4444444444444444,0.375,0.25,0.5,0.75,1,3,2,2
4529,32,S4529_N32,19,5,3,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,23,,,0.0082175731658935,0.375,-0.2581988897471611,0.2857142857142857,0.5625,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,19,5,3,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0177818729229662,637.2382814744633,0.0278480052947998,0.625,0.2581988897471611,0.5714285714285714,0.5625,0.75,0.5,0.25,3,1,2,2
4529,32,S4529_N32,19,5,3,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,22,0.0464500063396862,94.32985408648892,0.0398247241973876,0.375,-0.2581988897471611,0.2857142857142857,0.375,0.5,0.25,0.5,2,2,3,1
4529,32,S4529_N32,20,5,4,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.0072610052955869,1010.9513922288252,0.034351110458374,0.5,0.0,0.6,0.5625,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,20,5,4,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0112397876125668,366.7341952505124,0.0563328266143798,0.75,0.5,0.75,0.625,0.75,0.75,0.25,3,1,1,3
4529,32,S4529_N32,20,5,4,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.0075752735137939,0.75,0.5,0.75,0.75,0.75,0.75,0.25,3,1,1,3
4529,32,S4529_N32,20,5,4,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.0051858250884242,2256.2465017414597,0.0291764736175537,0.5,0.0,0.6,0.6875,0.25,0.75,0.75,1,3,1,3
4529,32,S4529_N32,20,5,4,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.0112201689411093,412.8954637100492,0.0399549007415771,0.75,0.5,0.75,0.875,0.75,0.75,0.25,3,1,1,3
4529,64,S4529_N64,1,1,1,Custom_Domain,Custom_Domain,48,16,24,24,8,8,48,0.0007564699252946,19069.52814927705,0.0615880489349365,0.75,0.5163977794943222,0.7142857142857143,0.8125,0.875,0.625,0.125,7,1,3,5
4529,64,S4529_N64,1,1,1,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,48,0.0015527754918023,5065.245871343416,0.1048812866210937,0.5625,0.1259881576697424,0.5333333333333333,0.5625,0.625,0.5,0.375,5,3,4,4
4529,64,S4529_N64,1,1,1,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,44,,,0.0084712505340576,0.625,0.2581988897471611,0.5714285714285714,0.5625,0.75,0.5,0.25,6,2,4,4
4529,64,S4529_N64,1,1,1,Separable_Control,Separable_Control,48,16,24,24,8,8,45,0.000408642218706,56759.146067139656,0.0526106357574462,0.625,0.2581988897471611,0.5714285714285714,0.625,0.75,0.5,0.25,6,2,4,4
4529,64,S4529_N64,1,1,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0016214725015982,5438.97993379957,0.0734875202178955,0.5625,0.1348399724926484,0.4615384615384615,0.6875,0.75,0.375,0.25,6,2,5,3
4529,64,S4529_N64,2,1,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,44,0.0052348199405345,2707.978158798577,0.0587649345397949,0.6875,0.3779644730092272,0.7058823529411765,0.65625,0.625,0.75,0.375,5,3,2,6
4529,64,S4529_N64,2,1,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,48,0.0065504793426468,1214.3524281869752,0.1020984649658203,0.5,0.0,0.5555555555555556,0.640625,0.375,0.625,0.625,3,5,3,5
4529,64,S4529_N64,2,1,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.0079801082611083,0.6875,0.3779644730092272,0.7058823529411765,0.828125,0.625,0.75,0.375,5,3,2,6
4529,64,S4529_N64,2,1,2,Separable_Control,Separable_Control,48,16,24,24,8,8,42,0.0029672615574541,7611.905638676059,0.0515153408050537,0.4375,-0.1259881576697424,0.4705882352941176,0.375,0.375,0.5,0.625,3,5,4,4
4529,64,S4529_N64,2,1,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,47,0.008433633591197,1044.6804962553913,0.0806384086608886,0.5625,0.1348399724926484,0.631578947368421,0.578125,0.375,0.75,0.625,3,5,2,6
4529,64,S4529_N64,3,1,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,42,0.0125235677987944,1092.2052396210545,0.0638704299926757,0.5625,0.1259881576697424,0.5882352941176471,0.53125,0.5,0.625,0.5,4,4,3,5
4529,64,S4529_N64,3,1,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,46,0.0116397879873268,579.545891548124,0.1193931102752685,0.3125,-0.4045199174779452,0.4210526315789473,0.34375,0.125,0.5,0.875,1,7,4,4
4529,64,S4529_N64,3,1,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0072071552276611,0.625,0.2581988897471611,0.6666666666666666,0.5,0.5,0.75,0.5,4,4,2,6
4529,64,S4529_N64,3,1,3,Separable_Control,Separable_Control,48,16,24,24,8,8,44,0.0019750503778366,11660.718504300909,0.0484528541564941,0.6875,0.4045199174779452,0.7368421052631579,0.59375,0.5,0.875,0.5,4,4,1,7
4529,64,S4529_N64,3,1,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,47,0.0163421939464054,473.3406035934791,0.0711567401885986,0.375,-0.2581988897471611,0.4444444444444444,0.34375,0.25,0.5,0.75,2,6,4,4
4529,64,S4529_N64,4,1,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,44,0.002782479724516,5176.778499508785,0.059169054031372,0.625,0.25,0.625,0.546875,0.625,0.625,0.375,5,3,3,5
4529,64,S4529_N64,4,1,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,47,0.0046694716662744,1633.7579232857472,0.1028382778167724,0.4375,-0.1348399724926484,0.3076923076923077,0.484375,0.625,0.25,0.375,5,3,6,2
4529,64,S4529_N64,4,1,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0071854591369628,0.5,0.0,0.2,0.5625,0.875,0.125,0.125,7,1,7,1
4529,64,S4529_N64,4,1,4,Separable_Control,Separable_Control,48,16,24,24,8,8,42,0.0009387699104686,24245.520358892547,0.0481433868408203,0.375,-0.25,0.375,0.546875,0.375,0.375,0.625,3,5,5,3
4529,64,S4529_N64,4,1,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.0041330150151266,2040.2472745695268,0.0741877555847168,0.5625,0.1259881576697424,0.5333333333333333,0.5,0.625,0.5,0.375,5,3,4,4
4529,64,S4529_N64,5,2,1,Custom_Domain,Custom_Domain,48,16,24,24,8,8,44,0.0009607274613822,14505.299412989318,0.059969425201416,0.5625,0.1259881576697424,0.5333333333333333,0.640625,0.625,0.5,0.375,5,3,4,4
4529,64,S4529_N64,5,2,1,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,47,0.0014783442835233,4943.03516020928,0.1122496128082275,0.5625,0.1259881576697424,0.5882352941176471,0.53125,0.5,0.625,0.5,4,4,3,5
4529,64,S4529_N64,5,2,1,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,48,,,0.007343053817749,0.5625,0.1348399724926484,0.4615384615384615,0.671875,0.75,0.375,0.25,6,2,5,3
4529,64,S4529_N64,5,2,1,Separable_Control,Separable_Control,48,16,24,24,8,8,45,0.0004171053202224,55483.03472100098,0.0500304698944091,0.625,0.2581988897471611,0.5714285714285714,0.796875,0.75,0.5,0.25,6,2,4,4
4529,64,S4529_N64,5,2,1,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,47,0.0014810274450593,5623.125305397312,0.0732383728027343,0.625,0.2581988897471611,0.6666666666666666,0.59375,0.5,0.75,0.5,4,4,2,6
4529,64,S4529_N64,6,2,2,Custom_Domain,Custom_Domain,48,16,24,24,8,8,43,0.0011151796487472,12350.881370741286,0.0592334270477294,0.5625,0.1348399724926484,0.631578947368421,0.515625,0.375,0.75,0.625,3,5,2,6
4529,64,S4529_N64,6,2,2,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,47,0.0017709616793361,4190.205745213887,0.1044154167175293,0.25,-0.5773502691896258,0.4,0.34375,0.0,0.5,1.0,0,8,4,4
4529,64,S4529_N64,6,2,2,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0078935623168945,0.5625,0.2581988897471611,0.6956521739130435,0.609375,0.125,1.0,0.875,1,7,0,8
4529,64,S4529_N64,6,2,2,Separable_Control,Separable_Control,48,16,24,24,8,8,44,0.0004953051394305,46566.6964416601,0.0490241050720214,0.5625,0.1259881576697424,0.5882352941176471,0.53125,0.5,0.625,0.5,4,4,3,5
4529,64,S4529_N64,6,2,2,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,45,0.0023480022075527,3579.944178538599,0.0761077404022216,0.4375,-0.1259881576697424,0.4705882352941176,0.421875,0.375,0.5,0.625,3,5,4,4
4529,64,S4529_N64,7,2,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.0161809343586448,883.3378963803806,0.0598409175872802,0.5625,0.1348399724926484,0.631578947368421,0.515625,0.375,0.75,0.625,3,5,2,6
4529,64,S4529_N64,7,2,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,48,0.0161090301712343,475.1097220006979,0.1052849292755127,0.375,-0.2886751345948129,0.1666666666666666,0.40625,0.625,0.125,0.375,5,3,7,1
4529,64,S4529_N64,7,2,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,46,,,0.0074567794799804,0.4375,-0.1601281538050871,0.1818181818181818,0.40625,0.75,0.125,0.25,6,2,7,1
4529,64,S4529_N64,7,2,3,Separable_Control,Separable_Control,48,16,24,24,8,8,44,0.00271725407233,8308.618734054615,0.0682451725006103,0.5,0.0,0.6,0.578125,0.25,0.75,0.75,2,6,2,6
4529,64,S4529_N64,7,2,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,44,0.0153962783626576,545.2648881021395,0.0834331512451171,0.4375,-0.1601281538050871,0.1818181818181818,0.296875,0.75,0.125,0.25,6,2,7,1
4529,64,S4529_N64,8,2,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,44,0.0024568706768948,5967.773327194634,0.0704755783081054,0.4375,-0.1348399724926484,0.3076923076923077,0.640625,0.625,0.25,0.375,5,3,6,2
4529,64,S4529_N64,8,2,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,45,0.006028416527759,1226.9860516332967,0.1056485176086425,0.4375,-0.1259881576697424,0.4,0.375,0.5,0.375,0.5,4,4,5,3
4529,64,S4529_N64,8,2,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,42,,,0.0072870254516601,0.4375,-0.1601281538050871,0.1818181818181818,0.484375,0.75,0.125,0.25,6,2,7,1
