Seed,N,Split_Number,Feature_Map,Kernel_SHA256,Valid_Kernel,Geometry_Status,Diagonal_Max_Error,Symmetry_Max_Error,Kernel_Min,Kernel_Max,Eigenvalue_Min,Eigenvalue_Max,Effective_Rank,Offdiag_Mean,Offdiag_SD,Intra_Class_Mean,Inter_Class_Mean,Intra_Minus_Inter,Centered_KTA
4524,32,18,Pauli_Z_YY,6877b88a1a5950c818e0fd08c2dfd0ffbd6cadb8c75df21a34db2f03c2f7709d,True,PASS,1.7763568394002505e-15,2.7755575615628914e-16,8.741696745858377e-06,0.9999999999999991,0.050534213496651575,5.270524108772566,13.87308290997946,0.14577864256382894,0.20108015186428482,0.14341290558759764,0.147947234792041,-0.004534329204443355,0.1371476808019129
4524,32,18,Custom_Domain,c6a5b3c13b27781ce3d340317f33d9f8430e76ecdda9e295ae4326c4f3283426,True,PASS,1.7763568394002505e-15,3.3306690738754696e-16,0.0001284298011001467,1.0000000000000018,0.036114451135003105,7.979190905223634,10.953418431740628,0.28254567045710777,0.19805634581228787,0.28851991341469596,0.2770692810793186,0.011450632335377353,0.1627162847736381
4524,32,19,Separable_Control,cf2be66b51696d7e1435c8c3675edf132ee178096294817e9948153a2d8ca8a5,True,PASS,1.9984014443252818e-15,3.3306690738754696e-16,0.1418146378841895,1.0000000000000013,0.021979188081552505,11.527663379091841,7.283923473552698,0.4558843605586417,0.1474393890481351,0.45564040073433587,0.4561079903975888,-0.00046758966325294304,0.12737613682118223
4524,32,19,ZZ_Linear,6dd35a8ebfc1818d3706f15ab378aa40bbb76fc3eaaec6f3a9190c17dc399584,True,PASS,2.220446049250313e-15,1.6653345369377348e-16,0.00032832924351883534,0.9999999999999991,0.05886575444096308,4.8501604765538975,16.304334243552454,0.13877787161389657,0.1551093355484449,0.13453005074494637,0.14267170741043422,-0.008141656665487856,0.15014669236172826
4524,32,19,Pauli_Z_YY,a62012c62b7e202a9dac2d187b1a61a0c098b21de97b1281557b1caddcb3fab5,True,PASS,2.4424906541753444e-15,1.1102230246251565e-16,3.745162462452891e-06,0.9999999999999998,0.05440790088688692,4.31308653640561,16.056143855477373,0.11208611299207057,0.16854955769618804,0.10319846037811423,0.12023312788819723,-0.017034667510083007,0.12570437295248013
4524,32,19,Custom_Domain,d1eea379ee10e9d7359ff98cbb07af264b4480efddd5f9481778d677febffb00,True,PASS,1.7763568394002505e-15,3.3306690738754696e-16,0.005119561085779756,1.0000000000000009,0.040335743047959075,7.571319920053515,11.377865586651248,0.25677599450753147,0.20479859191693003,0.2612583726399018,0.25266714788619205,0.00859122475370977,0.15789993479181139
4524,32,20,Separable_Control,27115152ce33de84452d30887513dbc2940e9b84fd73a993afa71ac18bfdad64,True,PASS,1.7763568394002505e-15,3.3306690738754696e-16,0.14628517207219713,1.0000000000000018,0.026291118588878313,11.451368707409138,7.435610481333393,0.45240934839721136,0.1434281133394078,0.44318708863193207,0.4608630865153841,-0.017675997883452033,0.08302773229695064
4524,32,20,ZZ_Linear,45927b17b77e387d4bf7ee0e3a56ae2ec5bdd1ebb27395e8122404ad929f51f7,True,PASS,1.7763568394002505e-15,3.3306690738754696e-16,8.515214579909254e-07,0.9999999999999993,0.06299475440144998,5.073072971736183,15.036467213664888,0.15268217068805062,0.1723049920182532,0.14623420663586328,0.1585928044025557,-0.012358597766692403,0.13112178864318785
4524,32,20,Pauli_Z_YY,3786067e78529a0164ec5892f6d0e59a0f83967f63b91e042e0ce999eb232bb7,True,PASS,1.9984014443252818e-15,3.3306690738754696e-16,8.04202615127701e-06,0.9999999999999991,0.052170953348125104,4.7006278214285855,14.460240424929326,0.13362621167920902,0.19325894457018256,0.13098464117857353,0.13604765130479152,-0.005063010126217987,0.13796804465559798
4524,32,20,Custom_Domain,3baae395ebddd0b007658e6773b46bd338a50cee89a1e3b58b90a647f62ac669,True,PASS,1.7763568394002505e-15,4.440892098500626e-16,0.000768674990029824,1.0000000000000018,0.04591841428024568,7.948649487912386,11.209641473963995,0.28362417686645125,0.18599503653478747,0.28391540201994087,0.28335722047575246,0.0005581815441884075,0.143987362627353
4524,64,1,Separable_Control,0ec9f6a51e215e413c257aeb1757bacae5e9f68ad419031db1b092974e7502b5,True,PASS,1.3322676295501878e-15,3.885780586188048e-16,0.1392641752621824,1.0000000000000013,0.0055248118623368305,22.1526505249331,8.750230911231089,0.44813269573416087,0.1537223655475322,0.45690683159031215,0.4397241488720159,0.01718268271829626,0.11967042813232434
4524,64,1,ZZ_Linear,27fda9479c3be6e51864da18005a8bc3df85b068ef4c218a22d84915f879e6f6,True,PASS,1.9984014443252818e-15,3.3306690738754696e-16,9.56800574764576e-06,0.9999999999999993,0.006524185028192375,9.887859653759868,23.126867465405354,0.15998406700147963,0.1649631221563469,0.15660997876349825,0.16321756822954514,-0.006607589466046893,0.0791599395548802
4524,64,1,Pauli_Z_YY,3efc8bf059ccfdfd7a5a08466b8092444c8fcfee106e746c2e7a0a45a25e11de,True,PASS,2.6645352591003757e-15,3.3306690738754696e-16,1.2002805438657786e-06,0.9999999999999996,0.006186977265861861,9.124607465997165,22.654098689190555,0.1384056084179099,0.1774607451611774,0.13761163116946476,0.13916650328100316,-0.0015548721115384023,0.08865204312126845
4524,64,1,Custom_Domain,467084e4c37a7d573e7dca7ff6e19ee4014589a2bef1079833300b16b4c6f07b,True,PASS,1.9984014443252818e-15,5.551115123125783e-16,0.00011896374968699021,1.0000000000000013,0.008838387667890343,15.507928839813282,15.393982786487001,0.2737525544687497,0.20083068829117343,0.28646550988367747,0.2615693055294439,0.024896204354233564,0.15063429014116778
