Seed,N,Subset_Key,Split_Number,Repeat,Fold,Model,Feature_Map,Train_Size,Validation_Size,Train_Class_0,Train_Class_1,Validation_Class_0,Validation_Class_1,Support_Vectors,Kernel_Lambda_Min,Kernel_Condition_Number,Elapsed_Seconds,Balanced_Accuracy,MCC,F1,ROC_AUC,Specificity,Sensitivity,Unsafe_Acceptance,TN,FP,FN,TP
4525,64,S4525_N64,19,5,3,Custom_Domain,Custom_Domain,48,16,24,24,8,8,46,0.005448835805480133,2465.8456659891804,0.06256890296936035,0.375,-0.2581988897471611,0.2857142857142857,0.453125,0.5,0.25,0.5,4,4,6,2
4525,64,S4525_N64,19,5,3,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,46,0.004465155010954069,1798.4639512981375,0.10376811027526855,0.5625,0.13483997249264842,0.46153846153846156,0.578125,0.75,0.375,0.25,6,2,5,3
4525,64,S4525_N64,19,5,3,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,45,,,0.007171154022216797,0.5625,0.1259881576697424,0.5333333333333333,0.71875,0.625,0.5,0.375,5,3,4,4
4525,64,S4525_N64,19,5,3,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0014702975259823523,15608.236588980719,0.04859662055969238,0.8125,0.674199862463242,0.7692307692307693,0.65625,1.0,0.625,0.0,8,0,3,5
4525,64,S4525_N64,19,5,3,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,46,0.004918183406097897,1759.0892296983145,0.08054184913635254,0.5,0.0,0.5,0.671875,0.5,0.5,0.5,4,4,4,4
4525,64,S4525_N64,20,5,4,Custom_Domain,Custom_Domain,48,16,24,24,8,8,47,0.009302924998575787,1437.8606532971185,0.060022592544555664,0.625,0.2581988897471611,0.6666666666666666,0.59375,0.5,0.75,0.5,4,4,2,6
4525,64,S4525_N64,20,5,4,Pauli_Z_YY,Pauli_Z_YY,48,16,24,24,8,8,47,0.011494783632033583,671.444952517455,0.10582256317138672,0.5625,0.1259881576697424,0.5333333333333333,0.546875,0.625,0.5,0.375,5,3,4,4
4525,64,S4525_N64,20,5,4,SVM_RBF_Fixed,Classical_RBF,48,16,24,24,8,8,47,,,0.007212638854980469,0.625,0.2886751345948129,0.5,0.515625,0.875,0.375,0.125,7,1,5,3
4525,64,S4525_N64,20,5,4,Separable_Control,Separable_Control,48,16,24,24,8,8,47,0.0012614933606789167,18148.76917768835,0.0522303581237793,0.4375,-0.13483997249264842,0.5263157894736842,0.453125,0.25,0.625,0.75,2,6,3,5
4525,64,S4525_N64,20,5,4,ZZ_Linear,ZZ_Linear,48,16,24,24,8,8,47,0.009465682585212421,909.4424792129532,0.07406377792358398,0.5,0.0,0.42857142857142855,0.46875,0.625,0.375,0.375,5,3,5,3
4526,16,S4526_N16,1,1,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.10510608031674781,39.44070550577783,0.020917415618896484,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,1,1,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.09370539172777874,29.693997670264636,0.03188467025756836,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,1,1,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.00771021842956543,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,1,1,1,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.061296907736517976,95.21758004988325,0.01810002326965332,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,1,1,1,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.12374864533101369,22.946916769161863,0.02344655990600586,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,2,1,2,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.0894644943812263,45.58740904193677,0.026238679885864258,0.75,0.5773502691896258,0.6666666666666666,0.75,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,2,1,2,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.12734936942053748,22.470322641372974,0.031526803970336914,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,2,1,2,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006842374801635742,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,2,1,2,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.08251339176912473,71.7619636951319,0.019070863723754883,0.25,-0.5773502691896258,0.0,0.5,0.5,0.0,0.5,1,1,2,0
4526,16,S4526_N16,2,1,2,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.13380238401088507,22.422227756479693,0.025521039962768555,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,3,1,3,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.07431804606418663,52.615291027160175,0.020900249481201172,0.75,0.5773502691896258,0.6666666666666666,0.75,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,3,1,3,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.11410455072382164,24.74961229721783,0.03307986259460449,0.75,0.5773502691896258,0.6666666666666666,0.75,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,3,1,3,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.013524770736694336,0.5,0.0,0.0,0.25,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,3,1,3,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.07135959331274327,82.77271326403682,0.02681279182434082,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,3,1,3,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1279283577704505,22.065161239455378,0.024168968200683594,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,4,1,4,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.11367215697403707,34.698044997252104,0.02604532241821289,0.75,0.5773502691896258,0.8,1.0,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,4,1,4,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.12181466790574463,22.580103401897013,0.031388282775878906,0.5,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,4,1,4,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0072367191314697266,0.5,0.0,0.6666666666666666,0.75,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,4,1,4,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.037297087911325064,159.77010864627127,0.018726348876953125,0.5,0.0,0.6666666666666666,0.75,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,4,1,4,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1712063791733337,16.56658180066893,0.024255990982055664,0.5,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,5,2,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.07050523576747916,63.69060066796908,0.02102208137512207,0.75,0.5773502691896258,0.8,0.5,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,5,2,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.09229915111705188,32.68318662522363,0.03228259086608887,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,5,2,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.011800289154052734,0.75,0.5773502691896258,0.6666666666666666,0.75,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,5,2,1,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.0326447211579895,182.47694439709423,0.019684791564941406,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,5,2,1,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.09587308406552117,31.91330406857531,0.02420663833618164,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,6,2,2,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.12859288412824624,30.215888642216985,0.02152276039123535,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,6,2,2,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.10258863992205525,25.965940231132915,0.03131246566772461,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,6,2,2,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0072824954986572266,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,6,2,2,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.03359562196708574,175.54365928943224,0.018314361572265625,0.5,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,6,2,2,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1732513520478295,16.107127614817447,0.024625062942504883,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,7,2,3,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.09365960741912896,41.30217645104186,0.02059626579284668,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,7,2,3,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.15994774943617468,18.295616535646893,0.03392505645751953,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,7,2,3,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006979703903198242,0.25,-0.5773502691896258,0.4,0.0,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,7,2,3,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.07811141161202304,75.54737205697357,0.019664525985717773,0.5,0.0,0.0,0.25,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,7,2,3,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.15828181465009283,19.218105039466,0.033403635025024414,0.25,-0.5773502691896258,0.4,0.0,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,8,2,4,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.11942539146949349,32.141901383741576,0.02236151695251465,0.5,0.0,0.6666666666666666,0.25,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,8,2,4,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.12732495987496484,20.85126868639336,0.032512664794921875,0.75,0.5773502691896258,0.8,0.75,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,8,2,4,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.00663304328918457,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,8,2,4,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.06691407874944709,88.72300078299746,0.017716646194458008,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,8,2,4,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1715155004891964,15.615856858571545,0.023716449737548828,0.75,0.5773502691896258,0.8,0.5,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,9,3,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.06609238789089898,59.013496785821346,0.02203845977783203,0.5,0.0,0.0,0.25,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,9,3,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.10359775786358576,28.33086813083536,0.0338742733001709,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,9,3,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.007041454315185547,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,2,2,0
4526,16,S4526_N16,9,3,1,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.050768967874155545,116.79408247506447,0.0176084041595459,0.25,-0.5773502691896258,0.0,0.0,0.5,0.0,0.5,1,1,2,0
4526,16,S4526_N16,9,3,1,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.104343531004363,28.88086704054789,0.023587703704833984,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0,2,2,0
4526,16,S4526_N16,10,3,2,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.11496812006303346,34.922193288908815,0.021298885345458984,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,10,3,2,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.15143465979785053,16.99152889866234,0.03097987174987793,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,10,3,2,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006696224212646484,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,10,3,2,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.06642395574988036,87.36752538996761,0.01796579360961914,0.5,0.0,0.0,0.75,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,10,3,2,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.18705850825066467,14.477385440525826,0.024115562438964844,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,11,3,3,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.10840037533863847,36.30615899434238,0.020470380783081055,0.75,0.5773502691896258,0.8,0.5,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,11,3,3,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.10581250097561701,26.338638058627755,0.03225231170654297,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,11,3,3,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006964921951293945,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,11,3,3,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.048921019407891515,120.23521565945457,0.017866134643554688,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,11,3,3,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.13710727077584856,20.671527495679502,0.02478933334350586,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,12,3,4,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.1350054299571866,29.832396809621358,0.027932405471801758,0.5,0.0,0.6666666666666666,0.25,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,12,3,4,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.14270291683260536,18.98028512240862,0.0426485538482666,0.75,0.5773502691896258,0.8,0.75,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,12,3,4,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006648540496826172,0.75,0.5773502691896258,0.8,0.75,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,12,3,4,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.03252457075156946,181.2924107037959,0.01735234260559082,0.25,-0.5773502691896258,0.4,0.5,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,12,3,4,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.192230335283416,13.922414457766335,0.024936437606811523,0.75,0.5773502691896258,0.8,0.75,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,13,4,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.08012741145002471,54.23907417379911,0.020756006240844727,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,13,4,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.15793217992195163,18.692469587363732,0.03270745277404785,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,13,4,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006768941879272461,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,13,4,1,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.03796541876748968,153.89898375559972,0.0182192325592041,0.25,-0.5773502691896258,0.0,0.5,0.5,0.0,0.5,1,1,2,0
4526,16,S4526_N16,13,4,1,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1462614497798801,21.569000580592256,0.023929595947265625,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,14,4,2,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.21780072405422185,16.393842288845033,0.021062374114990234,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,14,4,2,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.33245066583766963,7.767745734327456,0.032366037368774414,0.25,-0.5773502691896258,0.4,0.5,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,14,4,2,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006799221038818359,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,14,4,2,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.06798938986827763,86.70657437132162,0.018097400665283203,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,14,4,2,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.3094689820798465,8.542192034791299,0.026433706283569336,0.25,-0.5773502691896258,0.4,0.5,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,15,4,3,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.07273715792708356,56.36961306790714,0.020531177520751953,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,15,4,3,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.0885101104378629,33.416920777871624,0.031990766525268555,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,15,4,3,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0067517757415771484,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,15,4,3,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.07552170636465147,79.89250593730208,0.017496347427368164,0.25,-0.5773502691896258,0.0,0.5,0.5,0.0,0.5,1,1,2,0
4526,16,S4526_N16,15,4,3,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.09311254228586474,31.473869134781552,0.02389812469482422,0.5,0.0,0.5,0.25,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,16,4,4,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.09492788939798616,45.12070605622965,0.021851062774658203,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,16,4,4,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.12710751461386816,20.683726578314964,0.036334991455078125,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,16,4,4,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006658792495727539,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,16,4,4,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.04134230609255861,145.08962628046515,0.01866769790649414,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,16,4,4,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1668706508408059,15.827216948271705,0.024374008178710938,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,17,5,1,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.06434573398759656,63.15942722377564,0.02024698257446289,0.5,0.0,0.0,1.0,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,17,5,1,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.09355460685908445,32.83773277163336,0.03193473815917969,0.5,0.0,0.0,0.5,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,17,5,1,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.0068743228912353516,0.25,-0.5773502691896258,0.4,0.25,0.0,0.5,1.0,0,2,1,1
4526,16,S4526_N16,17,5,1,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.06809812614762195,86.9415389291281,0.01754164695739746,0.25,-0.5773502691896258,0.0,0.5,0.5,0.0,0.5,1,1,2,0
4526,16,S4526_N16,17,5,1,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.09330032640766525,33.7916347090373,0.024202585220336914,0.5,0.0,0.0,0.25,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,18,5,2,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.10505483390650136,38.396280927662666,0.023568391799926758,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,18,5,2,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.13315393407741102,21.470071063937162,0.03098130226135254,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,18,5,2,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.007231712341308594,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,18,5,2,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.04361704181628171,132.521110157709,0.017713308334350586,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2,0,2,0
4526,16,S4526_N16,18,5,2,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.14748005966895525,20.01528466681349,0.02468562126159668,0.5,0.0,0.5,0.75,0.5,0.5,0.5,1,1,1,1
4526,16,S4526_N16,19,5,3,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.13242209619019557,30.046670391715956,0.020740032196044922,0.75,0.5773502691896258,0.8,0.75,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,19,5,3,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.11239029184013244,22.078661085679727,0.03208279609680176,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,19,5,3,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.007227659225463867,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,19,5,3,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.043933522009426275,137.16986727414778,0.018019676208496094,0.75,0.5773502691896258,0.6666666666666666,0.5,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,19,5,3,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1699326581219047,15.109293897519544,0.02391338348388672,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,0,0,2
4526,16,S4526_N16,20,5,4,Custom_Domain,Custom_Domain,12,4,6,6,2,2,12,0.08107027064526319,52.56990537167515,0.021443843841552734,0.75,0.5773502691896258,0.8,0.75,0.5,1.0,0.5,1,1,0,2
4526,16,S4526_N16,20,5,4,Pauli_Z_YY,Pauli_Z_YY,12,4,6,6,2,2,12,0.13697899782031134,19.76493310492618,0.031051158905029297,0.75,0.5773502691896258,0.6666666666666666,1.0,1.0,0.5,0.0,2,0,1,1
4526,16,S4526_N16,20,5,4,SVM_RBF_Fixed,Classical_RBF,12,4,6,6,2,2,12,,,0.006838560104370117,0.25,-0.5773502691896258,0.0,0.0,0.5,0.0,0.5,1,1,2,0
4526,16,S4526_N16,20,5,4,Separable_Control,Separable_Control,12,4,6,6,2,2,12,0.031077330534634243,187.98758926214612,0.017731666564941406,0.5,0.0,0.6666666666666666,0.5,0.0,1.0,1.0,0,2,0,2
4526,16,S4526_N16,20,5,4,ZZ_Linear,ZZ_Linear,12,4,6,6,2,2,12,0.1371924372679463,20.584044212731797,0.024306058883666992,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1,1,1,1
4526,32,S4526_N32,1,1,1,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.03614280646865867,189.2333771386367,0.04195833206176758,0.875,0.7745966692414834,0.8571428571428571,0.8125,1.0,0.75,0.0,4,0,1,3
4526,32,S4526_N32,1,1,1,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,24,0.0797460152678516,50.99031561445432,0.059270620346069336,0.875,0.7745966692414834,0.8571428571428571,0.875,1.0,0.75,0.0,4,0,1,3
4526,32,S4526_N32,1,1,1,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,24,,,0.007493257522583008,0.75,0.5773502691896258,0.6666666666666666,0.875,1.0,0.5,0.0,4,0,2,2
4526,32,S4526_N32,1,1,1,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.020785085756275978,552.4098247468911,0.028467893600463867,0.625,0.2581988897471611,0.6666666666666666,0.6875,0.5,0.75,0.5,2,2,1,3
4526,32,S4526_N32,1,1,1,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,24,0.11679056400318938,37.58941225438161,0.0398712158203125,0.75,0.5773502691896258,0.6666666666666666,0.8125,1.0,0.5,0.0,4,0,2,2
4526,32,S4526_N32,2,1,2,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.04310840031364794,163.96214794691923,0.03338932991027832,0.625,0.2581988897471611,0.6666666666666666,0.5625,0.5,0.75,0.5,2,2,1,3
4526,32,S4526_N32,2,1,2,Pauli_Z_YY,Pauli_Z_YY,24,8,12,12,4,4,23,0.09177478644905145,50.04036885663752,0.06439471244812012,0.625,0.3779644730092272,0.7272727272727273,0.625,0.25,1.0,0.75,1,3,0,4
4526,32,S4526_N32,2,1,2,SVM_RBF_Fixed,Classical_RBF,24,8,12,12,4,4,22,,,0.012197256088256836,0.625,0.3779644730092272,0.7272727272727273,0.625,0.25,1.0,0.75,1,3,0,4
4526,32,S4526_N32,2,1,2,Separable_Control,Separable_Control,24,8,12,12,4,4,24,0.018407037568329242,623.7315840361247,0.028890371322631836,0.5,0.0,0.6,0.5625,0.25,0.75,0.75,1,3,1,3
4526,32,S4526_N32,2,1,2,ZZ_Linear,ZZ_Linear,24,8,12,12,4,4,23,0.07479916220392367,67.27530064045709,0.04082059860229492,0.5,0.0,0.6,0.4375,0.25,0.75,0.75,1,3,1,3
4526,32,S4526_N32,3,1,3,Custom_Domain,Custom_Domain,24,8,12,12,4,4,24,0.050844076269925376,143.05521479166435,0.03318333625793457,0.375,-0.2581988897471611,0.4444444444444444,0.5,0.25,0.5,0.75,1,3,2,2
