0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
1.0,0.06889931013526411,0.01068263822079733,0.04275632795369167,0.10439505610035191,0.017640211017077214,0.0005172016578010783,0.08402027813557524,0.03218753643226412,0.03488896336779475,0.054520402480143795,0.062236708408842364,0.025998008226064996,0.02429129288052479,0.033098109414069404,0.05962064925098041,0.11239650260896251,0.015021008638489031,0.0014399590950184501,0.019055302486859153,0.14986999944416113,0.03352018367047278,0.060406149221772176,0.08253663515835848,0.1374023717455768,0.04148434737289383,0.04275690223662578,0.02913250411527395,0.053868025646572164,0.04745646220036833,0.10931555732417302,0.14194122092960293,0.027717741449102155,0.09545079990996257,0.09672806516647031,0.13912225222298308,0.0127640787166573,0.013509647384298213,0.01097968038634261,0.04846972516000022,0.0029117084653104636,5.897202545943831e-05,0.013939406314498345,0.019798314694805925,0.04620383145487256,0.02571632460774755,0.01254680644532246,0.014946777573640211,0.13388789250809768,0.16657546489961736,0.02326347393868753,0.03584592239914444,0.1168294363012696,0.010278129482150327,0.025172638694691975,0.041177995747039606,0.12315317959830993,0.008732074696726582,0.2914563887859065,0.1677024397630836,0.042375647713357556,0.0026367384561128185,0.04337760476255575,0.010660616734498645,0.0025917632847078246,0.12795854187756625,0.19924374210094054,0.15518404520507625,0.14487802065188077,0.04659555281776817,0.08406604329004033,0.018904050667775722,0.15105805367834707,0.031058051161634737,0.06492829919146419,0.08776483075937075,0.5859292070597305,0.26723579502475886,0.07209402711266925,0.04600758398403203
0.06889931013526411,1.0,0.00688982709423409,0.006950407567249189,0.004386169741046768,0.0027244601497583123,0.009741414560911632,0.0011714875526814528,0.05652511145401939,0.004344464591997709,0.00623429907003755,0.06829012815847778,0.03881720476004237,0.03884310947027263,0.015175304571268124,0.07385970964950535,0.011480341597311115,0.0039564500083135975,0.018584521747397442,0.024582979705598848,0.06601738665935793,0.09900681972692048,0.018358031148421595,0.02254551574733586,0.11836226872040116,0.022107586408819185,0.0007099635248027466,0.0034871984477010958,0.005394350958139296,0.04501987558328105,0.07791724354170734,0.03604546531757802,0.013980993159727687,0.06222961515041862,0.008577725751225302,0.026609363860802607,0.013374405535986835,0.05941239256294779,0.005653468373542918,0.13586627800351658,0.007144049702520887,0.007989729204505235,0.17379592201761754,0.01314280698957446,0.013597965462974714,0.02266824182861281,0.021323385743850967,0.008987890947811904,0.06675884517839363,0.00024060656630501106,0.009128414910236395,0.0027308144437375305,0.0011330597023735775,0.005513000173981731,0.0005011482046208087,0.0908239086231948,0.0064700937649717,0.0077357198743312795,0.0372327565202088,0.09565129960811933,0.008038409305932128,0.0012001914180859632,0.014483329691277393,0.027284620478001547,0.007721023601510481,0.07631891525226898,0.09144444301624835,0.09345229794118262,0.06689051198315038,0.014732191838542597,0.09890314487773895,0.00746376998669423,0.036975951327257166,0.047380327378901896,0.09787375739149508,0.042143576332918396,0.10166265749252049,0.02164036331742761,0.012465996616383482,0.08048314419872063
0.01068263822079733,0.00688982709423409,1.0,0.0770864777731887,0.055055391285688315,0.28254672470682735,0.13408691639083423,0.01992112749077951,0.0031010243399783046,0.08553853467949742,0.05863509906538239,0.006288998943926927,0.0005147274088474949,0.030766166550831572,0.008633524152825381,0.04639442644187954,0.057670551411679094,0.06502707433542823,0.0584081316940707,0.06183311401644038,0.0039054929388719585,0.035886478202846295,0.2393427990507712,0.021487617688635843,0.015553260598976916,0.08331585144863492,0.005424538746982389,0.06960708729744661,0.01343427564244986,0.13463304023852735,0.36714817105441616,0.1531881370451336,0.06866330155986392,0.008957977089462145,0.01180350043391507,0.030603154557280552,0.12826605783345985,0.06716698423877136,0.10422750406155006,0.03647344462385878,0.02859513168715182,0.1602746013280121,0.09403874227518833,0.005247204392190212,0.03973660208161587,6.748737497680715e-06,0.13990618020717102,0.041645765489568526,0.014790158921445244,0.012722780141198708,0.00777341801283114,0.25092777206281336,0.016738016767015966,0.009195207390592127,0.00548076973995283,0.10588155623382063,0.021467649420492684,0.02248278654232501,0.01058672897076839,0.05445658248886035,0.03594799353869021,0.09533853119123827,0.05198105079933473,0.11692199301888952,0.09332906650373064,0.0925186572417181,0.007831912606047355,0.1316770141113766,0.14340517033143463,0.014599230123707315,0.0422693558104473,0.04732631995811543,0.0019363618662051247,0.04755517332648717,0.1649930608740742,0.02006808752906898,0.05131316872324868,0.09983862549455419,0.023250303089513043,0.059491544944636564
0.04275632795369167,0.006950407567249189,0.0770864777731887,1.0,0.013157502332139543,0.05806449213229748,0.036825819478228015,0.0010846143801629532,0.01776861967014602,0.01659603790883366,0.007365179228816009,0.041144654696863445,0.035683305032569855,0.03058705670656391,0.024332161094552142,0.029299256997752494,0.04052487437003684,0.06367822487672965,0.0048870297773493665,0.030781597480361012,0.018199280172432778,0.0016298642544382515,0.005301535788805772,0.06390641830753652,0.040479547011285845,0.03277358084903497,0.03367047584831788,0.10970148845203877,0.08948671523864743,0.02280026935527638,0.0005437814682901199,0.07651994558648163,0.02249256837525478,0.0335755570924827,0.006250690831370342,0.01090944831876811,0.12779437368168206,0.005469047918214176,0.03529317132218656,0.06500413700508248,0.0036366871260555514,0.018003528070132783,0.006764425477732016,0.0026086201960632657,0.0011855696976278808,0.007166851586214685,0.0034734925009061233,0.016042169772204254,0.038281235758114485,0.03908421895141092,0.0011936058398103338,0.09893937812843498,0.009562556295390096,0.05087416969996386,0.29272316360249634,0.03396236128036294,0.047868050525727485,0.06569290441398853,0.05314234406192528,0.07277852834303654,0.03701704341810333,0.07074401689122814,0.000891949873226635,0.03429104854313228,0.001096722404181207,0.014538943041908503,0.04465984803635347,0.06155338082785752,0.0021099107124961814,0.027652367151784527,0.052321431549001374,0.061856338693696264,0.044731054165010636,0.026677391052798507,0.03989021148032996,0.03278646590663314,0.06463446867033262,0.011128273337864612,0.055752740309966506,0.10373626473950194
0.10439505610035191,0.004386169741046768,0.055055391285688315,0.013157502332139543,1.0,0.04884065513746316,0.04113134744516857,0.042861376513967035,0.018343075080799603,0.008590531907558329,0.022638093145891776,0.01813617382513909,0.001021228972328358,0.11520212122250975,0.00280151528356734,0.013269927912993133,0.02906159602357214,0.02809991885238107,0.1414018742881124,0.21613262033314956,0.003380472843680345,0.016648824342850144,0.1239609361274952,0.042654901738953324,0.11905783283166715,0.00562733378659407,0.16958763706557697,0.1149472189224022,0.0018578496273032076,0.03949608045018168,0.3027717094643603,0.09135424183061301,0.01396604601524828,0.00039197492091950755,0.058828345016003196,0.0006663014287744447,0.12910638841851124,0.023773111255625447,0.036018905768158124,0.054242076531859466,0.01576871454257369,0.10935359388392062,0.008213528572453846,0.09285974371392243,0.00042406079148044225,0.1623284638590744,0.03977992947914888,0.2819886939534019,0.008882178238038541,0.05841494039929044,0.2681752758990335,0.06381935504405838,0.2369059886443774,0.003702470894633911,0.019876876811371125,0.19268855016068526,0.030762493632345924,0.020073206714070094,0.005693627168610051,0.015127015564204878,0.003128952970762924,0.015822460398752278,0.003710853198336234,0.02583592283322829,0.03847708816705778,0.5363577205448448,0.02706709034597728,0.004215088656667098,0.19797054550450108,0.004222556427212422,0.0008979117647959017,0.0009579612643918936,0.20644955603065043,0.0439720584068857,0.009628901812636086,0.004924127301082205,0.0349980924178162,0.0011388544946654066,0.0005736816366989409,0.0004899607343577133
0.017640211017077214,0.0027244601497583123,0.28254672470682735,0.05806449213229748,0.04884065513746316,1.0,0.0360081878624572,0.00558401363786047,0.029324804596389985,0.010213971033860937,0.02072999918650858,0.010621546943518651,0.011170890585468652,0.017542614811459235,0.01338664517438,0.00688661520494898,0.0038305280256302155,0.06946882587012515,0.000908636489537279,0.012719409131888255,0.004038371265222015,0.0041813617670493335,0.039872436492727474,0.00044995320677085744,0.001346636094568053,0.010702645154594159,0.0032167885727533807,0.03406835147915853,0.005752528831314215,0.04629633397957058,0.08178608796101229,0.025153322509369254,0.017930920544619255,0.013909947291557895,0.00344037937870826,0.005951208178591087,0.013494365369152796,0.0200636400968459,0.15950228852466125,0.015097310225815815,0.008165022624411808,0.023840208183384313,0.03645402376243651,0.0013860969518324452,0.028394833900669346,0.020468698819744356,0.026287006409056575,0.0033864330983418745,0.0019095482765684735,0.03142598222185458,0.01293204927123614,0.05327565848505658,0.006301937858185105,0.009082606521942455,0.01971815345332014,0.024687288006631232,0.003083514494053325,0.14512464345375256,0.020755799005554028,0.002357913979685894,0.009472787303099937,0.037031170787089014,0.026160760731306118,0.06520723027010934,0.010834687015842706,0.02736604922844204,0.014247194111121837,0.08178232488917747,0.031544844517961995,0.0013821031103282905,0.002004507823639254,0.001337089598544266,0.00401995551894954,0.009520555820979567,0.0327600282847047,0.005321011167515779,0.018731905655627695,0.05350701139881721,0.005654343022111985,0.004774085731852894
0.0005172016578010783,0.009741414560911632,0.13408691639083423,0.036825819478228015,0.04113134744516857,0.0360081878624572,1.0,0.002991451893759504,0.02070261847077836,0.037079635723197724,0.013441534290919592,0.034315724211732734,0.0011604968799309766,0.16136109666118958,0.0033859677696449295,0.004756361607690772,0.05981970596144293,0.030810114336337176,0.0009562033601378443,0.13505927524047567,0.0012510824995630603,0.009060626496896075,0.03836745228315154,0.018157116629247988,0.03247358496215608,0.013179140111780617,0.0172547073913603,0.11457030290332688,0.02393216521039648,0.0738208418104037,0.0557419172302166,0.0065988535605222285,0.008045938200706716,0.058910712968314446,0.03262581903326538,0.009420879736015873,0.4619248422711738,0.005846533278115041,0.044258127160861735,0.013745264055572342,0.000636592104128014,0.003502626852394611,0.030734456882656323,0.00022823505186305278,0.0015591062404623345,0.0850566920773477,0.4479692975264354,0.243075894168874,0.011894020673872765,0.005231672546855542,0.014105104547204829,0.0273200905896699,0.0023679372262911005,0.001853001170509193,0.012890858639139977,0.07866003187129454,0.015489653984170257,0.008724814609700884,0.0015623533519517063,0.045183199242816476,0.02030050012848823,0.018393005292458804,0.00980433969799554,0.05852225577981299,0.006614886358355726,0.008869584897235282,0.08922005786635388,0.041658141135502105,0.03790718307157736,0.01703502019973113,0.010730234561514763,0.006358344279211192,0.003357027606173432,0.057554096719540454,0.10469340210101286,0.00136492615360587,0.01165796422736195,0.025600124785712983,0.0005033665511517658,0.06144720404546794
0.08402027813557524,0.0011714875526814528,0.01992112749077951,0.0010846143801629532,0.042861376513967035,0.00558401363786047,0.002991451893759504,1.0,0.0020589044587517196,0.022109958874186715,0.3515522956793906,0.01817750337641311,0.013997267671877141,0.04692798285263423,0.011185542651031508,0.014733817412237867,0.004818930886791728,0.02751621246252435,0.05365797983382473,0.02621489179680858,0.03651471348898701,0.017905451332314314,0.03833304435344048,0.003423351544392022,0.07291854677326758,0.031184058194375468,0.10106642107482487,0.05993890224014234,0.004555478848756341,0.005395496487193101,0.03455695023896281,0.12991602304048877,0.030365369083657792,0.009773316331418543,0.006603090424272063,0.0204533900763984,0.0005874460736936716,0.011563851187259316,0.0002993238755072306,0.008876648709666392,0.018693932119221424,0.07170527268128166,0.00029051137918461103,0.035065865711889875,0.040588358165449534,0.0024600953349089173,0.008455592316411988,0.029758305305883845,0.08380632329961113,0.05699475613443592,0.019558789231878836,0.16933859282046007,0.10010687318952277,0.025407555267007005,0.0013523276490763603,0.01185276930387175,0.16704146985389243,0.02342579894714524,0.03215243403256119,0.023555421073217852,0.0068873811144655964,0.017034330564593754,0.0790782728185593,0.026886456528632488,0.006990883793451372,0.0390837282253086,0.01897828748367562,0.008813678679373846,0.0878413454075904,5.33185077013191e-05,0.003952852947462704,0.013260064279724268,0.015324349301320818,0.13999247442834795,0.020439150514728104,0.004755410674131747,0.04860544050512246,0.01554803083964564,0.000634083223940983,0.005111009056935649
0.03218753643226412,0.05652511145401939,0.0031010243399783046,0.01776861967014602,0.018343075080799603,0.029324804596389985,0.02070261847077836,0.0020589044587517196,1.0,0.006320422526600756,0.006765548357906014,0.0019341558465189484,0.0007118529128068,0.017664357368816327,0.037143820022308496,0.012803521762584532,0.03465447018574052,0.045890928810106604,0.001053337622550415,0.028215587519456818,0.0086934938504001,0.01324865502911953,0.0200945592354126,0.042913370482651446,0.020391037612859274,0.01917157646813094,0.003261180470126937,0.0301231302345845,0.00041964583824805285,0.06546480113797942,0.04654452554215428,0.022329066245449405,0.006387502225259449,0.0546403761040427,0.010805424102256496,0.0003438493496146053,0.030985777782855793,0.04429942897264769,0.04757452309922993,0.0149942918192635,0.008695862108735335,0.041707116956324355,0.029790463257411973,0.007143500859455285,0.034189705114867235,0.040010935071986956,0.07620831930071797,0.026641048403554135,0.0032998351485710427,0.001842897731956476,0.05389317158809678,0.0008066768096410019,0.017069060696030258,0.0005676370898898869,0.0020100891658552805,0.14938436998275922,0.0021848837734151994,0.09269990059230628,0.016115650645635783,0.02255718698497914,0.0055230837976757,0.021917432468668598,0.0026018770038691024,0.017166251670586437,0.004987208126111151,0.006768395652445346,0.06050175748044468,0.044045509191769826,0.017856580143231635,0.004739856854945899,0.008058169840972526,0.020332142519973725,0.012315857246016873,0.09613735463225118,0.024957481063765254,0.010380489769278342,0.027844421947948027,0.002700276945200507,0.00010336957295540208,0.021669774904149515
0.03488896336779475,0.004344464591997709,0.08553853467949742,0.01659603790883366,0.008590531907558329,0.010213971033860937,0.037079635723197724,0.022109958874186715,0.006320422526600756,1.0,0.10950974972582966,0.13455487996341692,0.14513493169756736,0.0102814001415672,0.15269911665208333,0.017880687699140356,0.004411799114984735,0.17163055716545533,0.003403302959829283,0.054062285605436466,0.004143215823779291,0.0009140701209879266,0.013676890860588875,0.2943514644819323,0.04013221619772825,0.07096756077267112,0.029852207731022647,0.004238704517941924,0.046652883786430205,0.028731271119745556,0.12581991709081616,0.04394589089303422,0.038262288155271926,0.22139999258554083,0.0013304468497924776,0.022977446736584323,0.06599584186080353,0.033840190178341514,0.0015463944177549116,0.05355718886296343,0.008444484647405643,0.0011687743856474584,0.0023801851367863036,0.001495802768247813,0.004851884130814577,0.02173535082819469,0.07644497328020254,0.016565268556798213,0.004866511019670274,0.0006493229034063853,0.0012365890384157777,0.0748905391474886,0.014671484635097065,0.009331889705841628,0.00577577986796895,0.020535846549862867,0.007862119651912525,0.02411871422791717,0.13020183104471528,0.030661799648640423,0.03771622567881392,0.023347419362808583,0.02636075416572,0.013611388742185674,0.0017074965780161553,0.03419872859995816,0.019768314805197446,0.21000198564981554,0.047232680534047264,0.18312948571842141,0.003921762900306183,0.2470584621185527,0.028200532669826632,0.005204381636051736,0.05848626893033533,0.027348534005399664,0.0943416364964526,0.12253498578583387,0.033593898189048996,0.006706404124924892
