Model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__class_weight,param_svc__gamma,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,split10_test_balanced_accuracy,split11_test_balanced_accuracy,split12_test_balanced_accuracy,split13_test_balanced_accuracy,split14_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,split5_test_precision,split6_test_precision,split7_test_precision,split8_test_precision,split9_test_precision,split10_test_precision,split11_test_precision,split12_test_precision,split13_test_precision,split14_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,split5_test_recall,split6_test_recall,split7_test_recall,split8_test_recall,split9_test_recall,split10_test_recall,split11_test_recall,split12_test_recall,split13_test_recall,split14_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,split10_test_f1,split11_test_f1,split12_test_f1,split13_test_f1,split14_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,split5_test_mcc,split6_test_mcc,split7_test_mcc,split8_test_mcc,split9_test_mcc,split10_test_mcc,split11_test_mcc,split12_test_mcc,split13_test_mcc,split14_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,split10_test_roc_auc,split11_test_roc_auc,split12_test_roc_auc,split13_test_roc_auc,split14_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_specificity,split1_test_specificity,split2_test_specificity,split3_test_specificity,split4_test_specificity,split5_test_specificity,split6_test_specificity,split7_test_specificity,split8_test_specificity,split9_test_specificity,split10_test_specificity,split11_test_specificity,split12_test_specificity,split13_test_specificity,split14_test_specificity,mean_test_specificity,std_test_specificity,rank_test_specificity
Raw-9,0.12077469825744629,0.0032724367233788474,0.10050067901611329,0.005356403989357044,1.0,balanced,auto,"{'svc__C': 1, 'svc__class_weight': 'balanced', 'svc__gamma': 'auto'}",0.6739130434782609,0.6304347826086957,0.6801242236024845,0.7133956386292835,0.6448598130841121,0.6428571428571429,0.6801242236024845,0.6583850931677019,0.6542056074766355,0.719626168224299,0.6335403726708074,0.6677018633540373,0.6739130434782609,0.735202492211838,0.6697819314641744,0.6718710293273478,0.029926117696601168,3,0.6483173076923077,0.6118589743589744,0.6522836538461538,0.6980983527131783,0.6369912790697674,0.6297275641025641,0.6696714743589745,0.640264423076923,0.6409883720930233,0.698219476744186,0.6094951923076923,0.654286858974359,0.6557692307692308,0.7086967054263567,0.6501937984496124,0.6536575109322202,0.02849735746240303,1,0.6146788990825688,0.5447154471544715,0.6285714285714286,0.6504065040650406,0.5539568345323741,0.5572519083969466,0.6015037593984962,0.5819672131147541,0.5692307692307692,0.672566371681416,0.5526315789473685,0.5891472868217055,0.6033057851239669,0.7115384615384616,0.5966386554621849,0.6018740602081302,0.04610737862043444,7,0.5153846153846153,0.5153846153846153,0.5076923076923077,0.6201550387596899,0.5968992248062015,0.5615384615384615,0.6153846153846154,0.5461538461538461,0.5736434108527132,0.5891472868217055,0.4846153846153846,0.5846153846153846,0.5615384615384615,0.5736434108527132,0.5503875968992248,0.559745577419996,0.03878425878607428,3,0.5606694560669456,0.5296442687747036,0.5617021276595745,0.6349206349206349,0.5746268656716418,0.5593869731800766,0.6083650190114068,0.5634920634920635,0.5714285714285714,0.628099173553719,0.5163934426229508,0.5868725868725869,0.5816733067729084,0.6351931330472103,0.5725806451612904,0.5790032178824188,0.0340201539886729,3,0.30756794354714573,0.2259144577599844,0.318772654038547,0.39955004001092126,0.27109736208057966,0.25913866561731264,0.33814611120433885,0.2837297678761727,0.28162447907965815,0.40695922850035404,0.22467939393018638,0.30896388266348845,0.31560454406710875,0.4372648039194238,0.30491465670134127,0.3122618660664375,0.06023226410885669,3,0.6913461538461538,0.6699519230769231,0.7355769230769231,0.7530684754521964,0.6808381782945736,0.6913060897435896,0.7114583333333333,0.6764022435897434,0.6866521317829456,0.7668362403100775,0.6839342948717949,0.6983173076923077,0.7370592948717949,0.7501614987080103,0.6790213178294573,0.707462027098655,0.03118898857736394,3,0.78125,0.7083333333333334,0.796875,0.7760416666666666,0.6770833333333334,0.6979166666666666,0.7239583333333334,0.734375,0.7083333333333334,0.8072916666666666,0.734375,0.7239583333333334,0.75,0.84375,0.75,0.7475694444444445,0.044106790300556704,13
Raw-9,0.13308839797973632,0.003814060098562823,0.11151913007100424,0.007098264207792132,1.0,balanced,0.01,"{'svc__C': 1, 'svc__class_weight': 'balanced', 'svc__gamma': 0.01}",0.6055900621118012,0.5683229813664596,0.639751552795031,0.5919003115264797,0.5202492211838006,0.5900621118012422,0.5838509316770186,0.6583850931677019,0.5794392523364486,0.5950155763239875,0.593167701863354,0.6242236024844721,0.5807453416149069,0.6105919003115264,0.5856697819314641,0.5951310281663796,0.030792604276946633,18,0.5537660256410256,0.5312099358974359,0.5985576923076923,0.5532945736434108,0.48703972868217055,0.5668269230769231,0.5429887820512821,0.5905849358974359,0.545421511627907,0.5558987403100776,0.5557692307692308,0.5830528846153846,0.5478365384615385,0.5587451550387597,0.5493580426356589,0.5546900467103957,0.025314746291520522,13,0.5211267605633803,0.4536082474226804,0.5813953488372093,0.48936170212765956,0.38317757009345793,0.4915254237288136,0.4777777777777778,0.7380952380952381,0.47058823529411764,0.4946236559139785,0.49473684210526314,0.5517241379310345,0.47572815533980584,0.5277777777777778,0.47959183673469385,0.5087225806495259,0.07504327312314621,14,0.2846153846153846,0.3384615384615385,0.38461538461538464,0.35658914728682173,0.3178294573643411,0.4461538461538462,0.33076923076923076,0.23846153846153847,0.37209302325581395,0.35658914728682173,0.36153846153846153,0.36923076923076925,0.3769230769230769,0.29457364341085274,0.3643410852713178,0.3461856489763466,0.04730040196016667,12,0.3681592039800995,0.3876651982378855,0.46296296296296297,0.4125560538116592,0.3474576271186441,0.46774193548387094,0.39090909090909093,0.36046511627906974,0.4155844155844156,0.4144144144144144,0.4177777777777778,0.4423963133640553,0.4206008583690987,0.3781094527363184,0.41409691629955947,0.40672648915526144,0.03393235525628696,12,0.12726066429140404,0.06675257703608219,0.2185936718062742,0.1148369374646571,-0.026958193300859603,0.13609672171803927,0.0940031008914492,0.2639396318734727,0.09565659228639647,0.12082827865180634,0.11999750305058823,0.18353269836349978,0.10064017010969643,0.13809615849774012,0.1050915807497673,0.12389120623266758,0.06388153097832897,13,0.5972355769230769,0.5688301282051282,0.6451522435897435,0.5886224160206718,0.5291908914728682,0.5462339743589744,0.5934294871794872,0.6056891025641025,0.5580991602067183,0.6128875968992248,0.5902644230769231,0.610176282051282,0.5795272435897436,0.6157541989664083,0.5824047157622739,0.5882331627244419,0.028457904268705297,17,0.8229166666666666,0.7239583333333334,0.8125,0.75,0.65625,0.6875,0.7552083333333334,0.9427083333333334,0.71875,0.7552083333333334,0.75,0.796875,0.71875,0.8229166666666666,0.734375,0.7631944444444444,0.06677689093975735,12
Raw-9,0.20717072486877441,0.0556471830773751,0.1098478635152181,0.034737625511795045,10.0,,scale,"{'svc__C': 10, 'svc__class_weight': None, 'svc__gamma': 'scale'}",0.6521739130434783,0.6614906832298136,0.6801242236024845,0.6853582554517134,0.6635514018691588,0.6583850931677019,0.6708074534161491,0.6459627329192547,0.7102803738317757,0.7165109034267912,0.5993788819875776,0.6583850931677019,0.6770186335403726,0.6915887850467289,0.6573208722741433,0.668555819998323,0.027124797698054356,5,0.6176682692307692,0.6329326923076923,0.6435897435897436,0.6555838178294573,0.641170058139535,0.6241185897435898,0.6469551282051282,0.6124599358974359,0.6891351744186047,0.6854408914728682,0.5647035256410257,0.6303285256410256,0.6434695512820513,0.6544331395348837,0.6296027131782946,0.6381061170741404,0.02873059145411634,5,0.59375,0.6,0.6483516483516484,0.6372549019607843,0.591304347826087,0.6041666666666666,0.6071428571428571,0.5816326530612245,0.6578947368421053,0.6938775510204082,0.5050505050505051,0.5943396226415094,0.6354166666666666,0.6666666666666666,0.5887850467289719,0.6137089247084068,0.04356145826285374,5,0.43846153846153846,0.4846153846153846,0.45384615384615384,0.5038759689922481,0.5271317829457365,0.4461538461538462,0.5230769230769231,0.43846153846153846,0.5813953488372093,0.5271317829457365,0.38461538461538464,0.4846153846153846,0.46923076923076923,0.46511627906976744,0.4883720930232558,0.4810733452593918,0.04615995669866645,7,0.504424778761062,0.5361702127659574,0.5339366515837104,0.5627705627705628,0.5573770491803278,0.5132743362831859,0.5619834710743802,0.5,0.6172839506172839,0.5991189427312775,0.4366812227074236,0.5338983050847458,0.5398230088495575,0.547945205479452,0.5338983050847458,0.5385724001982448,0.04097535748293827,5,0.2524188684790171,0.278265631702157,0.31293131134214314,0.32765571411167005,0.288692517930068,0.26625592596118325,0.30277385710627086,0.23983528120525943,0.3875343212770108,0.3948348714794938,0.1375973921828052,0.2721522694670679,0.30776709840768146,0.3371232623685304,0.26958193300859606,0.2916946837352637,0.05983169503219474,7,0.6739583333333334,0.6790464743589744,0.6982772435897435,0.7279150516795866,0.6682816537467702,0.6602163461538462,0.6916666666666667,0.6552083333333334,0.712047803617571,0.7474160206718345,0.6382211538461539,0.6979166666666666,0.7372195512820513,0.7088582041343668,0.6461967054263565,0.6894964139004837,0.032126872716562,8,0.796875,0.78125,0.8333333333333334,0.8072916666666666,0.7552083333333334,0.8020833333333334,0.7708333333333334,0.7864583333333334,0.796875,0.84375,0.7447916666666666,0.7760416666666666,0.8177083333333334,0.84375,0.7708333333333334,0.795138888888889,0.029257464490195693,10
Raw-9,0.299398406346639,0.03928425138765667,0.1687048594156901,0.013319990190243582,10.0,,auto,"{'svc__C': 10, 'svc__class_weight': None, 'svc__gamma': 'auto'}",0.6521739130434783,0.6614906832298136,0.6801242236024845,0.6853582554517134,0.6635514018691588,0.6583850931677019,0.6708074534161491,0.6459627329192547,0.7102803738317757,0.7165109034267912,0.5993788819875776,0.6583850931677019,0.6770186335403726,0.6915887850467289,0.6573208722741433,0.668555819998323,0.027124797698054356,5,0.6176682692307692,0.6329326923076923,0.6435897435897436,0.6555838178294573,0.641170058139535,0.6241185897435898,0.6469551282051282,0.6124599358974359,0.6891351744186047,0.6854408914728682,0.5647035256410257,0.6303285256410256,0.6434695512820513,0.6544331395348837,0.6296027131782946,0.6381061170741404,0.02873059145411634,5,0.59375,0.6,0.6483516483516484,0.6372549019607843,0.591304347826087,0.6041666666666666,0.6071428571428571,0.5816326530612245,0.6578947368421053,0.6938775510204082,0.5050505050505051,0.5943396226415094,0.6354166666666666,0.6666666666666666,0.5887850467289719,0.6137089247084068,0.04356145826285374,5,0.43846153846153846,0.4846153846153846,0.45384615384615384,0.5038759689922481,0.5271317829457365,0.4461538461538462,0.5230769230769231,0.43846153846153846,0.5813953488372093,0.5271317829457365,0.38461538461538464,0.4846153846153846,0.46923076923076923,0.46511627906976744,0.4883720930232558,0.4810733452593918,0.04615995669866645,7,0.504424778761062,0.5361702127659574,0.5339366515837104,0.5627705627705628,0.5573770491803278,0.5132743362831859,0.5619834710743802,0.5,0.6172839506172839,0.5991189427312775,0.4366812227074236,0.5338983050847458,0.5398230088495575,0.547945205479452,0.5338983050847458,0.5385724001982448,0.04097535748293827,5,0.2524188684790171,0.278265631702157,0.31293131134214314,0.32765571411167005,0.288692517930068,0.26625592596118325,0.30277385710627086,0.23983528120525943,0.3875343212770108,0.3948348714794938,0.1375973921828052,0.2721522694670679,0.30776709840768146,0.3371232623685304,0.26958193300859606,0.2916946837352637,0.05983169503219474,7,0.6739583333333334,0.6790464743589744,0.6982772435897435,0.7279150516795866,0.6682816537467702,0.6602163461538462,0.6916666666666667,0.6552083333333334,0.712047803617571,0.7474160206718345,0.6382211538461539,0.6979166666666666,0.7372195512820513,0.7088582041343668,0.6461967054263565,0.6894964139004837,0.032126872716562,8,0.796875,0.78125,0.8333333333333334,0.8072916666666666,0.7552083333333334,0.8020833333333334,0.7708333333333334,0.7864583333333334,0.796875,0.84375,0.7447916666666666,0.7760416666666666,0.8177083333333334,0.84375,0.7708333333333334,0.795138888888889,0.029257464490195693,10
Raw-9,0.13219375610351564,0.03363570563672045,0.1044058640797933,0.02881004027474914,10.0,,0.01,"{'svc__C': 10, 'svc__class_weight': None, 'svc__gamma': 0.01}",0.639751552795031,0.639751552795031,0.6708074534161491,0.6822429906542056,0.67601246105919,0.6708074534161491,0.6614906832298136,0.65527950310559,0.6666666666666666,0.6573208722741433,0.6459627329192547,0.65527950310559,0.6894409937888198,0.660436137071651,0.6728971962616822,0.6629431835039311,0.014150550731219382,8,0.5612980769230769,0.5749599358974359,0.5985176282051282,0.6110101744186047,0.6096172480620154,0.6010016025641025,0.5931891025641025,0.5854967948717948,0.5979893410852712,0.5800024224806202,0.5714743589743589,0.5904647435897437,0.6265625,0.5813347868217055,0.6031976744186047,0.5924077593917709,0.016546137703631038,12,0.7692307692307693,0.6458333333333334,0.8529411764705882,0.8648648648648649,0.7777777777777778,0.8157894736842105,0.7560975609756098,0.7435897435897436,0.7619047619047619,0.8275862068965517,0.75,0.7021276595744681,0.8125,0.8846153846153846,0.8,0.7843239141945376,0.060826617348710865,1,0.15384615384615385,0.23846153846153847,0.2230769230769231,0.24806201550387597,0.2713178294573643,0.23846153846153847,0.23846153846153847,0.2230769230769231,0.24806201550387597,0.18604651162790697,0.18461538461538463,0.25384615384615383,0.3,0.17829457364341086,0.24806201550387597,0.22891274100576423,0.03733806105901441,13,0.2564102564102564,0.34831460674157305,0.35365853658536583,0.3855421686746988,0.40229885057471265,0.36904761904761907,0.36257309941520466,0.3431952662721893,0.3742690058479532,0.3037974683544304,0.2962962962962963,0.3728813559322034,0.43820224719101125,0.2967741935483871,0.378698224852071,0.3521306130495982,0.045343357632423864,13,0.22078349628296304,0.2065311639293139,0.31457958234123296,0.34086170979057284,0.3095947319705036,0.3072059214203217,0.2743293833324014,0.25714412060368763,0.28492303096984817,0.2736454164721834,0.23443830194363288,0.251429578237282,0.34870761456584853,0.29231702892384837,0.3063812756269347,0.28152482376070503,0.04038565095338443,9,0.6942307692307692,0.6524839743589743,0.7520833333333334,0.7391392118863049,0.6850371447028424,0.723798076923077,0.6995592948717949,0.6639823717948717,0.6792635658914727,0.7562984496124031,0.7104967948717948,0.6961939102564102,0.7179086538461539,0.7343346253229974,0.6992894056847545,0.7069399721725305,0.029580550780997396,5,0.96875,0.9114583333333334,0.9739583333333334,0.9739583333333334,0.9479166666666666,0.9635416666666666,0.9479166666666666,0.9479166666666666,0.9479166666666666,0.9739583333333334,0.9583333333333334,0.9270833333333334,0.953125,0.984375,0.9583333333333334,0.9559027777777779,0.01842569327975222,6
Raw-9,0.1642579396565755,0.010609502052783751,0.09012721379597982,0.005497636291115241,10.0,balanced,scale,"{'svc__C': 10, 'svc__class_weight': 'balanced', 'svc__gamma': 'scale'}",0.6304347826086957,0.6273291925465838,0.65527950310559,0.6947040498442367,0.6386292834890965,0.6459627329192547,0.6645962732919255,0.6521739130434783,0.7009345794392523,0.6884735202492211,0.6086956521739131,0.6521739130434783,0.6801242236024845,0.6947040498442367,0.6355140186915887,0.657981979192869,0.027364041083640534,9,0.6118589743589744,0.6142227564102564,0.6401442307692308,0.6824733527131783,0.6343265503875969,0.6348157051282051,0.6578926282051283,0.6412660256410256,0.6927688953488372,0.6785368217054264,0.5899038461538462,0.6462339743589745,0.6709134615384615,0.6735707364341086,0.6253633720930233,0.6462860887497516,0.02847627980407215,3,0.5447154471544715,0.5378787878787878,0.5748031496062992,0.6201550387596899,0.5448275862068965,0.5597014925373134,0.5785714285714286,0.5671641791044776,0.6222222222222222,0.6090225563909775,0.5161290322580645,0.5633802816901409,0.6,0.6347826086956522,0.5441176470588235,0.5744980972090163,0.03434133721200099,10,0.5153846153846153,0.5461538461538461,0.5615384615384615,0.6201550387596899,0.6124031007751938,0.5769230769230769,0.6230769230769231,0.5846153846153846,0.6511627906976745,0.627906976744186,0.49230769230769234,0.6153846153846154,0.6230769230769231,0.5658914728682171,0.5736434108527132,0.5859749552772808,0.04325977871217802,1,0.5296442687747036,0.5419847328244275,0.5680933852140078,0.6201550387596899,0.5766423357664233,0.5681818181818182,0.6,0.5757575757575758,0.6363636363636364,0.6183206106870229,0.5039370078740157,0.5882352941176471,0.6113207547169811,0.5983606557377049,0.5584905660377358,0.5796991787208927,0.03519670966060328,1,0.2259144577599844,0.22789833715377283,0.2813897956888819,0.3649467054263566,0.26466529200677325,0.2683869839600335,0.3125463476478455,0.2812280848270663,0.3829032631560708,0.3553845303143081,0.181295539899435,0.28901484125898924,0.3398919420804768,0.3549518474421171,0.2487658792812405,0.2919455898602234,0.056817940993476784,5,0.674278846153846,0.6831330128205129,0.7015625,0.7187903746770027,0.6578649870801033,0.6574118589743588,0.6795272435897436,0.6627804487179488,0.7175791343669251,0.7429748062015503,0.6321714743589744,0.6851362179487179,0.7362179487179487,0.7278343023255813,0.6538678940568476,0.6887420699993375,0.032645750960973594,10,0.7083333333333334,0.6822916666666666,0.71875,0.7447916666666666,0.65625,0.6927083333333334,0.6927083333333334,0.6979166666666666,0.734375,0.7291666666666666,0.6875,0.6770833333333334,0.71875,0.78125,0.6770833333333334,0.7065972222222222,0.03088131276994327,15
Raw-9,0.16363070805867513,0.00899534191789521,0.09069312413533528,0.007840450427594393,10.0,balanced,auto,"{'svc__C': 10, 'svc__class_weight': 'balanced', 'svc__gamma': 'auto'}",0.6304347826086957,0.6273291925465838,0.65527950310559,0.6947040498442367,0.6386292834890965,0.6459627329192547,0.6645962732919255,0.6521739130434783,0.7009345794392523,0.6884735202492211,0.6086956521739131,0.6521739130434783,0.6801242236024845,0.6947040498442367,0.6355140186915887,0.657981979192869,0.027364041083640534,9,0.6118589743589744,0.6142227564102564,0.6401442307692308,0.6824733527131783,0.6343265503875969,0.6348157051282051,0.6578926282051283,0.6412660256410256,0.6927688953488372,0.6785368217054264,0.5899038461538462,0.6462339743589745,0.6709134615384615,0.6735707364341086,0.6253633720930233,0.6462860887497516,0.02847627980407215,3,0.5447154471544715,0.5378787878787878,0.5748031496062992,0.6201550387596899,0.5448275862068965,0.5597014925373134,0.5785714285714286,0.5671641791044776,0.6222222222222222,0.6090225563909775,0.5161290322580645,0.5633802816901409,0.6,0.6347826086956522,0.5441176470588235,0.5744980972090163,0.03434133721200099,10,0.5153846153846153,0.5461538461538461,0.5615384615384615,0.6201550387596899,0.6124031007751938,0.5769230769230769,0.6230769230769231,0.5846153846153846,0.6511627906976745,0.627906976744186,0.49230769230769234,0.6153846153846154,0.6230769230769231,0.5658914728682171,0.5736434108527132,0.5859749552772808,0.04325977871217802,1,0.5296442687747036,0.5419847328244275,0.5680933852140078,0.6201550387596899,0.5766423357664233,0.5681818181818182,0.6,0.5757575757575758,0.6363636363636364,0.6183206106870229,0.5039370078740157,0.5882352941176471,0.6113207547169811,0.5983606557377049,0.5584905660377358,0.5796991787208927,0.03519670966060328,1,0.2259144577599844,0.22789833715377283,0.2813897956888819,0.3649467054263566,0.26466529200677325,0.2683869839600335,0.3125463476478455,0.2812280848270663,0.3829032631560708,0.3553845303143081,0.181295539899435,0.28901484125898924,0.3398919420804768,0.3549518474421171,0.2487658792812405,0.2919455898602234,0.056817940993476784,5,0.674278846153846,0.6831330128205129,0.7015625,0.7187903746770027,0.6578649870801033,0.6574118589743588,0.6795272435897436,0.6627804487179488,0.7175791343669251,0.7429748062015503,0.6321714743589744,0.6851362179487179,0.7362179487179487,0.7278343023255813,0.6538678940568476,0.6887420699993375,0.032645750960973594,10,0.7083333333333334,0.6822916666666666,0.71875,0.7447916666666666,0.65625,0.6927083333333334,0.6927083333333334,0.6979166666666666,0.734375,0.7291666666666666,0.6875,0.6770833333333334,0.71875,0.78125,0.6770833333333334,0.7065972222222222,0.03088131276994327,15
Raw-9,0.13192529678344728,0.020188243413527086,0.10266051292419434,0.01462768716555287,10.0,balanced,0.01,"{'svc__C': 10, 'svc__class_weight': 'balanced', 'svc__gamma': 0.01}",0.6521739130434783,0.6211180124223602,0.7049689440993789,0.67601246105919,0.6479750778816199,0.6490683229813664,0.65527950310559,0.6459627329192547,0.6542056074766355,0.6978193146417445,0.6583850931677019,0.6521739130434783,0.6614906832298136,0.6884735202492211,0.6915887850467289,0.6637797256245043,0.02229998619059676,7,0.6052483974358974,0.5779647435897436,0.6569711538461538,0.640140503875969,0.6205184108527132,0.6175480769230769,0.6215144230769231,0.6025240384615385,0.6231831395348837,0.6456516472868217,0.6092147435897436,0.6151842948717948,0.6292067307692308,0.6314801356589147,0.6544331395348837,0.6233855719538859,0.020180818051585385,9,0.618421052631579,0.5476190476190477,0.7464788732394366,0.6344086021505376,0.5740740740740741,0.5841584158415841,0.5979381443298969,0.5975609756097561,0.5882352941176471,0.7424242424242424,0.6388888888888888,0.5978260869565217,0.6060606060606061,0.7457627118644068,0.6666666666666666,0.6324349121649926,0.062473544500589076,4,0.36153846153846153,0.35384615384615387,0.4076923076923077,0.4573643410852713,0.4806201550387597,0.45384615384615384,0.4461538461538462,0.3769230769230769,0.46511627906976744,0.3798449612403101,0.35384615384615387,0.4230769230769231,0.46153846153846156,0.34108527131782945,0.46511627906976744,0.41517392168554956,0.04787098101668429,9,0.4563106796116505,0.42990654205607476,0.527363184079602,0.5315315315315315,0.5232067510548524,0.5108225108225108,0.5110132158590308,0.46226415094339623,0.5194805194805194,0.5025641025641026,0.45544554455445546,0.4954954954954955,0.5240174672489083,0.46808510638297873,0.547945205479452,0.4976968004776374,0.03363710495510832,9,0.24321672052236976,0.17422979255389576,0.3715404491011334,0.3029216000003032,0.2501077689453652,0.2486056479447134,0.25989803100184505,0.23092207112253196,0.25942067828070725,0.3533855669147712,0.25721559958984735,0.25020024032044863,0.27476878624739737,0.33285796767682363,0.3371232623685304,0.2764276121727122,0.051150989366980905,10,0.6916666666666667,0.6439102564102565,0.7179086538461539,0.7091004521963825,0.6585917312661498,0.6637019230769231,0.6817708333333333,0.6467147435897436,0.6377987726098191,0.7380087209302326,0.7014022435897436,0.6685496794871795,0.6956330128205128,0.7386950904392764,0.6765180878552972,0.6846647245411782,0.03127067131808676,12,0.8489583333333334,0.8020833333333334,0.90625,0.8229166666666666,0.7604166666666666,0.78125,0.796875,0.828125,0.78125,0.9114583333333334,0.8645833333333334,0.8072916666666666,0.796875,0.921875,0.84375,0.8315972222222222,0.0488091205300155,9
PCA-4,0.10995798110961914,0.007345807209499363,0.09482412338256836,0.00300729331874314,0.1,,scale,"{'svc__C': 0.1, 'svc__class_weight': None, 'svc__gamma': 'scale'}",0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5970163116038776,0.0009100095404778449,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.6069310897435898,0.5677483974358974,0.5612980769230769,0.5964551033591732,0.5234173126614987,0.5688701923076923,0.5876602564102564,0.5275240384615385,0.5698481912144702,0.6085675064599483,0.6094551282051283,0.5474759615384616,0.6258413461538461,0.5945978682170543,0.5662144702842377,0.5774603292917246,0.02931006073334454,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
PCA-4,0.11767145792643229,0.017783101713492355,0.1108958880106608,0.02846305974515744,0.1,,auto,"{'svc__C': 0.1, 'svc__class_weight': None, 'svc__gamma': 'auto'}",0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5962732919254659,0.5962732919254659,0.5962732919254659,0.5981308411214953,0.5981308411214953,0.5970163116038776,0.0009100095404778449,7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.6069310897435898,0.5677483974358974,0.5612980769230769,0.5964551033591732,0.5234173126614987,0.5688701923076923,0.5876602564102564,0.5275240384615385,0.5698481912144702,0.6085675064599483,0.6094551282051283,0.5474759615384616,0.6258413461538461,0.5945978682170543,0.5662144702842377,0.5774603292917246,0.02931006073334454,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
