model,C,gamma,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std
svm_rbf,10.0,scale,0.5785714285714285,0.12838390204326583,0.5785714285714285,0.12838390204326583,0.5640476190476191,0.09746067292215825,0.6285714285714286,0.23364896048280182,0.5285714285714286,0.12417528390862187,0.5870396270396271,0.14570774686502347,0.17320508075688773,0.2845213189769458
svm_rbf,10.0,auto,0.5642857142857143,0.1425094976347183,0.5642857142857143,0.14250949763471826,0.5440476190476191,0.12124753077411869,0.6,0.2701095771598434,0.5285714285714286,0.12417528390862187,0.5613986013986014,0.1804522235456948,0.14339084105689054,0.3135391042345172
svm_rbf,0.1,auto,0.4404761904761905,0.22461859838230008,0.4404761904761905,0.22461859838230008,0.4428571428571429,0.20523201847152334,0.4333333333333333,0.2834233550467234,0.44761904761904764,0.30369978612225423,0.41884615384615387,0.23974084737222154,-0.12135754186590293,0.45495852468896264
svm_rbf,0.1,scale,0.4261904761904762,0.22214426070091992,0.4261904761904762,0.22214426070091992,0.4317460317460317,0.20285503141211803,0.4333333333333333,0.2834233550467234,0.41904761904761906,0.3125311775830553,0.4121794871794872,0.2361985953871305,-0.1511717815659001,0.4498735894950055
svm_rbf,1.0,scale,0.4523809523809524,0.20875807043750216,0.4523809523809524,0.20875807043750216,0.36190476190476195,0.28141608223033115,0.42857142857142855,0.35275077119116793,0.47619047619047616,0.27303202240904084,0.39054083171730236,0.31087669523074474,-0.12078852025289263,0.430103249998556
svm_rbf,1.0,auto,0.4523809523809524,0.20875807043750216,0.4523809523809524,0.20875807043750216,0.36190476190476195,0.28141608223033115,0.42857142857142855,0.35275077119116793,0.47619047619047616,0.27303202240904084,0.39054083171730236,0.31087669523074474,-0.12078852025289263,0.430103249998556
svm_rbf,10.0,0.01,0.40476190476190477,0.10547645920636518,0.40476190476190477,0.10547645920636518,0.3904761904761905,0.1018535696962259,0.3761904761904762,0.1877785157440986,0.4333333333333334,0.19662688401964357,0.3741147741147742,0.14006326351408477,-0.19764355543235962,0.21342349477828496
svm_rbf,0.1,0.01,0.48809523809523814,0.08161493571906005,0.48809523809523814,0.08161493571906005,0.3333333333333333,0.31180478223116176,0.4095238095238095,0.4423704442854702,0.5666666666666667,0.41253049086787713,0.3398692810457516,0.3203281243096169,-0.04315964014679754,0.2204483675465178
svm_rbf,1.0,0.01,0.48809523809523814,0.08161493571906005,0.48809523809523814,0.08161493571906005,0.3333333333333333,0.31180478223116176,0.4095238095238095,0.4423704442854702,0.5666666666666667,0.41253049086787713,0.3398692810457516,0.3203281243096169,-0.04315964014679754,0.2204483675465178
