0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1.0,0.012697251851666088,0.02963228436424167,0.22516113335749824,0.021538743399457397,0.0158002537111592,0.005656360695113981,0.0010075556313057378,0.011042093218874697,0.025582865850078153,0.009136453950670037,0.02506217709688025,0.009361153780153208,0.2076512927012496,0.0002575362507733575,0.019100869406435683,0.044918129327935576,0.058758354565740835,0.09988164244643367,0.0016556767445233033,0.1352211852311153,0.007200849023818046,0.22400743158401148,0.006019528784378367,0.042051122268034445,0.12990993360599182,0.010005283069948585,0.050649108716817964,0.001933061544716859,0.02375831919847469,0.14900566223602515,0.0022449077921461603,0.01077806347538549,0.07995121103948852,0.05382710403322463,0.016624789574162274,0.03632468786011898,0.004225640300641986,0.03243678987489908,0.04523569314922379,0.26955565709885276,0.017897248005595282,0.08093198195760115,0.17256210921628168,0.0514596877928457,0.011963543069502343,0.020710443878345173,0.005289964881096345,0.3523091299918539,0.041173471207001884,0.04096419461728364,0.1238444103659553,0.0558390556670299,0.005273475015453042,0.13426311855963877,0.05896140179126084,0.012656492558963794,0.06823968834851933,0.07076018145795614,0.593945666457902,0.04752342514538778,0.04769603676176401,0.3368786333122459,0.044285877928746414
0.012697251851666088,1.0,0.0016347044980315273,0.03876759317125706,0.1073951674747645,0.00852644744600757,0.07282556077358501,0.28666056069192475,0.03216730564543063,0.06726183581021912,0.04953277205406009,0.18857367628299088,0.007289211868189833,0.0008268051162291993,0.0012617439173945716,0.031438883602327314,0.05489055226228331,0.16367728849480426,3.079133251452331e-05,0.06598220775382012,0.061327318177561756,0.013247918356171296,0.014520358435737658,0.012165213494291142,0.13655036099306783,0.009895583419546179,0.002895522563829628,0.033661492900862934,0.06649465167528847,0.004443587344082984,0.007198117990200227,0.016193802600064446,0.061134166667687465,0.04816909366724781,0.00815215424726459,0.001713776517550329,0.0015610261232747243,0.006230033152078836,0.03672783610540551,0.009703789822561617,0.03414953212598761,0.024469131866479733,0.178596212627871,0.13605907752321858,0.013165378967822591,0.07565523121582875,0.009094191251691102,0.034285036434913665,0.007624622307102154,0.03595117691421581,0.0021081836948125955,0.01771109545704872,0.009334210941251166,0.018118955767931745,0.03292107259142892,0.0006439163424114385,0.035910364981441824,0.06150029000772656,0.001494882578896395,1.2562826260075965e-05,0.056896142201611155,0.0724490507807477,0.008137838428453746,0.013302501426028226
0.02963228436424167,0.0016347044980315273,1.0,0.021768560071125136,0.014128702230809732,0.001070579060491331,0.0013886816679706685,0.01128111540385861,0.004628252744134492,0.02347103593417102,0.00677222927463062,0.003879425118951427,0.01123107987047793,0.13361616215627634,0.07193616104044949,0.008281352874042296,0.033607263443035926,0.019012407161378,0.06855102788725996,0.09915404725044555,0.014705237870326883,0.033546916593793226,0.03172266380347193,0.011463548369307776,0.03752072252653023,0.003155220402123541,0.0027479749990129637,0.009091279958419064,0.020152270340423765,0.00903085193653107,0.10189836566889561,0.009677902476548945,0.024198541446813195,0.0055797584505343865,0.05921405764043913,0.08156245683087732,0.008674622144735012,0.00016016974803359816,0.00296899007371867,0.011496256756999343,0.028314399840336704,0.04081610353625854,0.02029260488422856,0.0322733456735848,0.013665276261550586,0.00078181824182551,0.01896111289573371,0.049573132591835316,0.06303320677751298,0.03635773227001169,0.020326694147208946,0.012918086697680766,0.01098702525401208,0.010249779663975936,0.0014617656121035144,0.7327913528918677,0.0030101972223645812,0.01125428775902789,0.02112966249883109,0.025231321639236855,0.022226738190256206,0.0014292001347519874,0.015333122773268811,0.016940440560812627
0.22516113335749824,0.03876759317125706,0.021768560071125136,1.0,0.0005084974424773488,0.02539205290285837,0.11006808949745563,0.035968555773940335,0.10951142602278117,0.035887780371801035,0.04714058749163994,0.05164513969098912,0.01937441024514245,0.0008041192078045153,0.10417661649789292,0.021439126865465098,0.006268891508433558,0.046913368665908055,0.00720667049473699,0.04884064132476607,0.0931027568362286,0.013161193371739335,0.05461314679201739,0.0010180541514610716,0.04746944620472823,0.14427315975265811,0.2259815306848892,0.014719793977292277,0.03639049292644349,0.04409272003199029,0.019558238300904356,0.004527268882399856,0.10931280018215228,0.026760261243627174,0.10637020757407392,0.0010376184036817058,0.04365216475144538,0.048129342802609734,0.018075184519902022,0.0018800842123907898,0.11981153366600573,0.04408038949275598,0.06560030836525683,0.11206917595601107,0.011230747242555328,0.043434604945527144,0.1272992447383978,0.022370897351215894,0.01102459066354348,0.025188424255950023,0.0990081984918824,0.10807935462861824,0.0034483898382222026,0.015728675288372154,0.08808960530005917,0.06079478336978693,0.03286954907924898,0.04761598533424074,0.0428800068551313,0.16877281853230527,0.016541517507568305,0.10950620603027718,0.2261956067571718,0.00566799688252525
0.021538743399457397,0.1073951674747645,0.014128702230809732,0.0005084974424773488,1.0,0.00043910180949059024,0.05179273902840531,0.13497066785282036,0.01122005766588257,0.07437287282393666,0.06074818536817811,0.006555855095932838,0.06659531214038222,0.017267554723946806,0.04068262084460638,0.16913510062056347,0.03450200014192479,0.057004214429452006,0.02461825453288002,0.0004655408915315951,0.0006412533410450967,0.031907754194613086,0.015162545401674742,0.0471347336229582,0.19905080535076441,0.002488335941802497,0.0013286699949827028,0.11831314784090012,0.0012561025069763592,0.02272477872901142,0.03240930188993174,0.013317720848798037,0.10378849242745934,0.035025084083913166,0.0012886251589317146,0.08878946745966974,0.017494140833306315,0.006341054981289872,0.08483190550178402,0.034919969075793984,0.00015467399288792084,0.06809154308478768,0.02540706026381753,0.00929551046274523,0.1655803790091207,0.019153370464261094,0.05212504279411115,0.004198737271066156,0.022390449291095446,0.0016733266165140073,0.012704365856035233,0.07045827661967329,0.079550826202567,0.1325724300199117,0.00019704151664524984,0.005724353987099156,0.02883760900384051,0.05073073391738231,0.010943967279413802,0.03610935252287627,0.0433413137519824,0.07341466748371918,0.007161572512359102,0.053590929733242844
0.0158002537111592,0.00852644744600757,0.001070579060491331,0.02539205290285837,0.00043910180949059024,1.0,0.12153453048283448,0.0011142053861151013,0.016497039508225626,0.1327349198243491,0.0011981285157184926,0.0021471745131806004,0.013183276133316608,2.2827057817598982e-05,0.06630420316602752,0.018328923753454286,0.027127475743776268,0.05639565761681558,0.009704500991464578,0.03880221184539364,0.004400601017981096,0.03453179506810011,0.03623812649481213,0.0014047974595238608,0.008049347171624402,0.002817543180310183,0.05221205531822117,0.0021303229655407086,0.04981196213759588,0.06345129704466648,5.7547179195627544e-05,0.008996177180839303,0.02059960957356233,0.008201352047436593,0.0205412370240046,0.0007857899969520119,0.0035947549539580626,0.04416044532951722,0.006921365245799767,0.012096292130787424,0.014480665902632627,0.004259411606678587,0.02519184825157316,0.04691244177581737,0.0280952003313649,0.04505922314127746,0.007455065141959262,0.026685117717769512,0.003988470616676294,0.05921729942486461,0.01640159815508479,0.0002681011127273921,0.04390737085184167,0.008806126930220167,0.039357591460415196,0.0010357351104217333,0.1388613155222984,0.004045415908497156,0.008686449391203376,0.014187677484632844,0.006563876229472044,0.012852449547393743,0.0007924952667392886,0.26402536839887336
0.005656360695113981,0.07282556077358501,0.0013886816679706685,0.11006808949745563,0.05179273902840531,0.12153453048283448,1.0,0.04608235928327986,0.021040981418875296,0.028782520818070777,0.11430480043256491,0.20775461311308072,0.11157471239667217,0.015178603360436707,0.23096079543687004,0.13777753574166057,0.0030372794356676035,0.027166404451057134,0.04232676958279433,0.13142940453665014,0.03043036108575885,0.009447835692608587,0.00044199150300618914,0.007810900712835513,0.006896922660625045,0.05805530574525504,0.04141927287427599,0.034754808191458895,0.40419996284582893,0.13925035180033166,0.015988795243192966,0.20230817548994548,0.0008207486323108843,0.052928892244076584,0.011657895338197947,0.014167861015340814,0.02598659653942066,0.10049818076055829,0.1173053850103278,0.11019042182805117,0.046364217925360655,0.11572656371814463,0.047804508342778204,0.047667585982442966,0.04292567350529551,0.037821476638251535,0.03086777010550164,0.057181478474296145,0.00490381861671507,0.004557293474369148,0.02619395882968382,0.1311519753124655,0.07068476962824008,0.10257795027768131,0.06557867358152616,0.0003448986396075512,0.007977019441355327,0.01849300033851492,0.017408104467468963,0.001444237628766735,0.014864203305069355,0.050840602291140964,0.011596535702339003,0.05226081671120178
0.0010075556313057378,0.28666056069192475,0.01128111540385861,0.035968555773940335,0.13497066785282036,0.0011142053861151013,0.04608235928327986,1.0,0.004698381890332204,0.04340083939974184,0.09338709077780626,0.08897838449494992,0.10745955202586041,0.04210180307833391,0.00036163221966446795,0.13272250945365086,0.019048998768355894,0.05258425294505974,0.08393980460749415,0.03953197106950389,0.041304676635204735,0.07554564440862024,0.032034839034940886,0.016644737072933822,0.21275206435557611,0.139284407112372,0.01698926106916353,0.004322550074653697,0.017630444445076148,0.0030355783528298696,0.07922576274695849,0.004749383098616837,0.11569049096399198,0.36811878200634485,0.04699705319612121,0.01253631063622623,0.01997638261883251,0.025373139218856207,0.0041507702694138894,0.05210421253409444,0.02379846885989652,0.005351117778807233,0.14614582567039666,0.152589861479288,0.05490377871359505,0.014425607428132916,0.058999311737864116,0.001881434513559588,0.031330477058349245,0.07466074566883484,0.008424010750553901,0.018074028877416715,0.0003938026416759862,0.08452040797825738,0.03001596366334724,0.03530892155641519,0.0540377749638289,0.21232018245093867,0.005246568473464112,0.0002583333147583533,0.013433685313668828,0.01312892198674797,0.13530312806657074,0.04298188229290163
0.011042093218874697,0.03216730564543063,0.004628252744134492,0.10951142602278117,0.01122005766588257,0.016497039508225626,0.021040981418875296,0.004698381890332204,1.0,0.00382295864210446,0.009862757993843561,0.004436862636421531,0.016445592729782785,0.03768729454204395,0.026798178169302033,0.04002795999199452,0.05251647239488068,0.01575424937178374,0.026731266117223273,0.028990848825913847,0.0015910500910938812,0.001681346796320588,0.0017795466378218098,0.03521582512989931,0.009307415354717694,0.07340196451813157,0.049348209533493836,0.009729327679502783,0.15192295929662317,0.028454855506046622,0.009178718147949056,0.01243830094290886,0.005611833906525846,0.010059269808162977,0.011683803626248445,0.004268920456141727,0.009399724093712446,0.019645808348045142,0.02777733381772699,0.057102854075663796,0.06061320212086593,0.028143309517542476,0.029426065968099383,0.06865654867334359,0.025766927982922887,0.3938646572526001,0.0020059226290832658,0.13522314929520066,0.05894615682873617,0.008407977431480815,0.004098246527137825,0.04520403627094477,0.026754693233313698,0.015964589972454146,0.10202629349812825,0.0017543288476458815,0.002629166907251274,0.017304227504803614,0.008764625692413045,0.011262125167891678,0.04653687216528057,0.29072867190277907,0.12698282610004027,0.008327699373395147
0.025582865850078153,0.06726183581021912,0.02347103593417102,0.035887780371801035,0.07437287282393666,0.1327349198243491,0.028782520818070777,0.04340083939974184,0.00382295864210446,1.0,0.0474430876175164,0.015161969657669914,0.034888806855441185,0.03475845154768032,0.0005119779124681963,0.08886197918931835,0.0029763198050059723,0.10628036822913005,0.11254630585155524,0.028131570249396068,0.008550378262952879,0.00840808613964117,0.04902576911139062,0.005093474250062163,0.05378568626640332,0.009168430696765128,0.06030738291341343,0.001163692808747932,0.015302911060869126,0.02555325506299027,0.050829627250991535,0.11709191352932113,0.009640573634351416,0.01281790136233649,0.009830423389172437,0.03665611324702708,0.015036326314579046,0.049151107550531016,0.01566848815119137,0.031202052223303724,0.057091976410735934,0.010489203557990566,0.024763086281761767,0.004695743917987834,0.045471448490725826,0.05098201705270637,0.03787760318074948,0.013046323327547172,0.02774364530976923,0.005978567263831767,0.011355528936298532,0.015094678825706746,0.012392014805058372,0.00949380957967739,0.0024861289595173625,0.06421898331789093,0.5277785215007171,0.03266912127510795,0.009041512972566073,0.0422270916904354,0.0044557548815780485,0.0019138273543913712,0.0502184555294219,0.04576844605695632
