threshold,accuracy,precision,recall,f1,specificity,false_positive_rate,balanced_accuracy,mcc,tn,fp,fn,tp,outer_fold,average_precision,roc_auc
-1.251036159884608,0.5038167938931297,0.4339622641509434,0.9019607843137255,0.5859872611464968,0.25,0.75,0.5759803921568627,0.18855526818466883,80,240,20,184,1,0.5982725346873591,0.6946384803921568
-0.9795150348699083,0.5248091603053435,0.4424552429667519,0.8480392156862745,0.5815126050420169,0.31875,0.68125,0.5833946078431372,0.18687183067283453,102,218,31,173,2,0.5643909758643239,0.6517310049019608
-1.0295724218902724,0.5229007633587787,0.4425,0.8676470588235294,0.5860927152317881,0.303125,0.696875,0.5853860294117648,0.1959142603656278,97,223,27,177,3,0.5884357668867248,0.6738357843137255
-1.1619563101817512,0.4866412213740458,0.42792792792792794,0.926829268292683,0.5855161787365177,0.20376175548589343,0.7962382445141066,0.5652955118892882,0.1771940440677109,65,254,15,190,4,0.5572632105391341,0.6547748298799603
-0.8727339332248178,0.5229007633587787,0.4383561643835616,0.7804878048780488,0.5614035087719298,0.3573667711598746,0.6426332288401254,0.5689272880189618,0.14633508515129673,114,205,45,160,5,0.5610599090883102,0.6496368223870327
