0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1.0,0.1790853692948703,0.17278493709384132,0.09055045892816094,0.039325785810697955,0.12253457868810527,0.20939171354193434,0.23187456764500333,0.34058553589579604,0.06856551204881728,0.32404938910957176,0.11102312099890906,0.07253258265252589,0.595031587474294,0.12022620326077998,0.13481853763198837,0.16254249346761154,0.2597714182330684,0.4125596802907142,0.1373727285891834,0.15394913775905997,0.1017863085602191,0.6187626018576202,0.13252818386196347,0.3904102845976378,0.5136289092198562,0.16534459357723133,0.07512506661795246,0.1633870864984877,0.2424284188411635,0.5187041614177449,0.04074863122868583,0.1808524577215107,0.4546485166665144,0.06473412279759408,0.20335350590031495,0.28656555833273795,0.07369222955825029,0.08086730098093277,0.04690707490329868,0.24622160025981518,0.07961579844073455,0.0858951759801193,0.14962014955948458,0.030367608507622317,0.3356711662469096,0.19926470646346559,0.09078663423091582,0.7027749303135674,0.048904761633028,0.3565591840768065,0.5014578346160494,0.09634719337725414,0.056725758213712056,0.3250921203075458,0.12110072412342626,0.10367740347985724,0.17451559735032857,0.3663773239330836,0.8414486591851787,0.02082207511553249,0.35012163440827077,0.21487210613184132,0.25155390121132476
0.1790853692948703,1.0,0.01814985784014066,0.018153686534481645,0.002102038291695478,0.05456893387716344,0.08953299721972582,0.1527516514710972,0.2850080827891965,0.07274276039178454,0.017809571149460343,0.12420668107637653,0.13626262367156936,0.08053253502580839,0.057113655683633774,0.061260461110349246,0.08379452076181035,0.13983589752019523,0.10586121450713867,0.18150194681446957,0.020463909614988552,0.0041079821916377305,0.10318248634372822,0.02111048261806127,0.09539013828025009,0.04871203874542762,0.047448028007636596,0.13139681924926025,0.19117362273134753,0.061330894023399744,0.04928191946568139,0.04435406822349837,0.08242727794597231,0.009907391643339251,0.010541927972634054,0.034790169816735425,0.02538792860435902,0.043809493612418246,0.034389003409364426,0.18549248757915748,0.009672986926444466,0.01798420228563817,0.0450162781045114,0.05228681291408923,0.021585666808138275,0.37438832363143787,0.007977370739955275,0.1301119628693229,0.09699145163094185,0.0012997819743684057,0.1271531099212089,0.14631447663860536,0.06687345848644989,0.0042457137500533865,0.11849296236978271,0.017638856993381198,0.06032976514735037,0.020806314049236475,0.01646370287437404,0.12416334556516147,0.001520150378811534,0.4036516810778348,0.015993358142861673,0.09709018219102061
0.17278493709384132,0.01814985784014066,1.0,0.031745991084164635,0.1301681082298648,0.0002780692631994692,0.00961195906831838,0.19818895830213287,0.0068013390993276945,0.053718666259832154,0.031805594735873174,0.017372857537643466,0.00828131548503447,0.4533618351804737,0.07584315018371302,0.036982199956560796,0.0007688762499940202,0.03323466898633482,0.3728567814975437,0.05504350883321371,0.007670271632970703,0.18178410182180524,0.19870905065602712,0.034084740759145415,0.29825819789098806,0.034959129578220616,0.030494783733398645,0.00841661547703149,0.009853550848322875,0.00021596571797009162,0.359998341322377,0.000609376043905368,0.37998193855133944,0.023060312427885442,0.009350080483476492,0.3971505664358129,0.04910195315147111,0.02247378650489799,0.00494832317503737,0.0009572941515834394,0.10263729360527143,0.0022831814317626196,0.30570949661711905,0.049764730395119146,0.009181374895343767,0.03201055273380541,0.016585218315618558,0.0014862473912947596,0.37387433238317574,0.01763041547250414,0.09601853291855247,0.055783246160695035,0.0045594725291393644,0.006475574086289535,0.003265935371603895,0.9105505510837419,0.1067517405307308,0.005098676607644504,0.10052558337654391,0.1356141917658569,0.08154956167371542,0.00591331084723481,0.01726952861330841,0.014203755621482694
0.09055045892816094,0.018153686534481645,0.031745991084164635,1.0,0.1148007617132187,0.005922979621086521,0.043551658322683984,0.13156971398750114,0.024930595957618325,0.05164975407049096,0.19175940360740057,0.08344216575934994,0.016782281841556973,0.12382864550154601,0.38054900325018914,0.29098401527907014,0.011235775706401272,0.10943788304700079,0.052572142899414386,0.04039650582121443,0.09376104834180646,0.11466959496081368,0.3342665029588823,0.04325434030732875,0.17461518757800357,0.2040590217355158,0.6168160462304786,5.390140772546331e-06,0.018276539082140844,0.00984397108223988,0.07675139307931357,0.10952944773329931,0.08352594119791698,0.1413823361046122,0.27810353806181143,0.0011657595126747247,0.27513391515865754,0.3406023684497717,0.028582005660554185,0.008506833725683664,0.019811747454358895,0.016176015171860143,0.005160321229951711,0.16735050710557997,0.021272802117444665,0.022867662483579645,0.543070045809545,0.0006796225630896965,0.04430684725615856,0.14992109998688802,0.47053843060435396,0.20424523039685252,0.003766116851644743,0.06915425202154117,0.0004275649122174497,0.014867558937754932,0.08646424125178981,0.20320361953596677,0.025816393969015725,0.013992011511996603,0.05919336469609305,0.00042952560638619293,0.06547211723487788,0.0036194800933693513
0.039325785810697955,0.002102038291695478,0.1301681082298648,0.1148007617132187,1.0,1.966404245244915e-05,0.003512889215727442,0.12355978941749261,0.007268530454165391,0.029884132223529217,0.013680535903258255,0.03812122323687855,0.0038354198183244096,0.0945541255814991,0.17805606469845706,0.13748136678730752,5.161110954129075e-06,0.017550695043554585,0.05624291178548263,0.09173499191854392,0.05083045917433341,0.10898061994569286,0.05747964248416833,0.04678328208901911,0.22248581775261017,0.03227431077273443,0.03814789397934215,0.022040303951681744,0.004252025225977092,0.002195481936983112,0.0910619068673593,0.009379418880494837,0.1800863594249682,0.0089213510580702,0.0010989832571987438,0.027837951676821876,0.12709261392714527,0.05356263737934472,0.009051233542287833,4.869679273116639e-05,0.01872448877812174,0.008188031733830228,0.042984705075440784,0.010740808598699346,0.0336869099715387,0.020775601860593892,0.01340811443572719,0.0005509318390939585,0.04821523936316504,0.20651027565020547,0.07775227806425425,0.027228180542603626,0.004242580426266513,0.012984170346439141,0.0035086414600322053,0.09416549571342206,0.010536951284620108,0.00837867503204415,0.011202828869723291,0.028870704084020805,0.016455136062037464,0.00023920934644346728,0.002785927160630183,0.00038475644467630217
0.12253457868810527,0.05456893387716344,0.0002780692631994692,0.005922979621086521,1.966404245244915e-05,1.0,0.07893105044852293,0.07630001607235463,0.026316475257704613,0.10538108036907562,0.13626428998682666,0.008868686434170152,0.04390642873576897,0.07565941133760824,0.004220132452992374,0.050245176379050294,0.016629167177036767,0.17109611158973265,0.16887558134699399,0.0012564730691673914,0.00042131356447313196,0.0026485276672632793,0.08932283031931479,0.0008600426700559234,0.028214125772991795,0.0413969009181312,0.0004357313848338334,7.73324204826728e-05,0.03064726762971852,0.4535543796421173,0.06816332292646417,0.011551914041762833,0.001935336924965569,0.1041913988273386,0.00028772212957011974,0.012987607846956102,0.032236243779000855,0.0007618169424833055,0.2051787138470248,0.16390210425825635,0.03124171105300935,0.002718975851724802,0.0659992143268687,0.013493182652094291,0.016843870262872887,0.034006027293118204,0.029097705626620875,0.015616880893625328,0.09525534694749806,0.002035224031279798,0.0017072381088145973,0.187518696621004,0.3136662096709634,0.01406226042658101,0.06472061494336269,0.0012496840227031935,0.03688126946806006,0.004760325484356971,0.0038755598529660097,0.04396773903359827,0.01884219444144971,0.0933538520415116,0.059750458631180045,0.6228730134690063
0.20939171354193434,0.08953299721972582,0.00961195906831838,0.043551658322683984,0.003512889215727442,0.07893105044852293,1.0,0.37664326101744655,0.34667370309934753,0.03117459128471433,0.10500784237296196,0.6047443338265345,0.3582818241160918,0.0618506109049888,0.02711020016812157,0.5038034303432375,0.021495698286660956,0.11505918925874978,0.06533519939210314,0.01902470266340227,0.23236420951906114,0.005366614474762244,0.16400274841353538,0.008692903263621838,0.19953238176562688,0.39767137333818037,0.20145413080918403,0.03158478102173433,0.7568476202114856,0.5322435576440621,0.09854677077410173,0.597239819548756,0.070519909241568,0.13021465885861738,0.03467445629032574,0.014568110377727844,0.2899020218141881,0.125070519651396,0.3779326905932589,0.12455113314066256,0.08570844227438075,0.4484047342916218,0.08793551743567946,0.13737271871927487,0.12654957173073886,0.40351559736063297,0.16118466638028806,0.24515432591416386,0.07987164175958646,0.011042857171565612,0.1533659982035928,0.5261168584000248,0.1377551899352042,0.31856210786829875,0.07964949470326646,0.009174342608010354,0.06213015396904501,0.22710475324759188,0.06725057162478486,0.08141821359737932,0.00909544278213616,0.18464647137602855,0.10227920431004749,0.16083290991903
0.23187456764500333,0.1527516514710972,0.19818895830213287,0.13156971398750114,0.12355978941749261,0.07630001607235463,0.37664326101744655,1.0,0.12135324753310234,0.17252123197129962,0.06667874701821737,0.5072645747810323,0.1689110920352849,0.39113292030080243,0.21104566580184012,0.5355381743257837,0.00916177680734027,0.160683296090502,0.4881777817137172,0.10145054208408823,0.17589489586842832,0.1013561308533304,0.33775488983644575,0.05613359166418635,0.6105396942573784,0.12921791499920415,0.2360693491324474,0.06757558938838547,0.3027911157001134,0.13714636725487006,0.44157284893643717,0.20481863167489156,0.4833857102232457,0.015250835791973984,0.05026523923204402,0.14381809378194174,0.2131133583303059,0.28127753642219033,0.15148056431089635,0.03150873989168389,0.13397597735284367,0.2034053532952454,0.37934652329817153,0.17826205517471996,0.13570401622358017,0.29277882497583857,0.03413920145740049,0.07862196690656377,0.34347943333766123,0.05781783324577043,0.228747332682226,0.3400374225694734,0.1498297744310122,0.19006735469815553,0.03218719838039365,0.15676112905955703,0.2801202569356392,0.07859825816814055,0.08893536910208745,0.08194718722943224,0.058003217798583424,0.09199611731309437,0.01845613973124951,0.3398552369008635
0.34058553589579604,0.2850080827891965,0.0068013390993276945,0.024930595957618325,0.007268530454165391,0.026316475257704613,0.34667370309934753,0.12135324753310234,1.0,0.015380784089479894,0.038292762834013894,0.2015289961493007,0.09948074340047748,0.04231105947919899,0.08367191177270797,0.05574103061357945,0.1611918677346716,0.08424986273806724,0.02581669497058489,0.15981505120948733,0.2063527658259756,0.015570539015726496,0.11879418293450396,0.060171908849902894,0.13290501571119465,0.4163837017096282,0.14385550205474698,0.13850144122385766,0.5269018509705595,0.23396693622186662,0.05144429261186932,0.11464036707042145,0.08147343237597524,0.11266009810879077,0.042488676430876726,0.017937526945022673,0.10362559388895196,0.062140206935405645,0.05905994704687056,0.2352579430373357,0.0566171407564969,0.25213967051335806,0.04702352341133747,0.3057157988000198,0.0034548724422239488,0.7290615739254709,0.07626213447629315,0.502693703010747,0.08154977037636052,0.018750538665500593,0.21052836478684234,0.33357647961676795,0.04493150931899393,0.032393517855823326,0.428897074841302,0.01048380713484876,0.0178406984738329,0.27844005949072526,0.15760743791276835,0.32951666908596855,0.003068762910756196,0.6948831811327588,0.1468863221465782,0.04234601924454351
0.06856551204881728,0.07274276039178454,0.053718666259832154,0.05164975407049096,0.029884132223529217,0.10538108036907562,0.03117459128471433,0.17252123197129962,0.015380784089479894,1.0,0.11516700680160083,0.008996904586545416,0.04662374472821245,0.22498998086990402,0.02559397046173366,0.11549051919909765,0.004804769927468547,0.4715227435973247,0.31372659077505577,0.011539311790223192,0.0006897455017659522,0.06350432417767883,0.2930775341719073,0.0005796958597267191,0.1238198183024294,0.03784355760999599,0.034376923709812435,0.0010198847572015282,0.011996266316104575,0.036780586185856556,0.1386070909905736,0.052197630472055105,0.053797917108684964,0.05201012835306799,0.01068836750837476,0.0008375556806946186,0.07513843817057927,0.020693683653368843,0.049862563330390464,0.013881606743945825,0.050454789585821884,0.005528854599847012,0.13203493762341395,0.023213640144531426,0.05796141643913157,0.01594885422337399,0.07288593002590911,0.0008963777325539905,0.09224451216326686,0.03196492477313872,0.09523129741155606,0.16714641071550926,0.11819264318542588,0.012329074426287976,0.002633535394592362,0.023111512983078362,0.8029400266816371,0.0019979082523005343,0.0029496087126391645,0.008507661681927669,0.012951078664209543,0.0126154866684762,0.02448666393881518,0.1867904084578054
