0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1.0,0.11006808949745563,0.035887780371801035,0.01937441024514245,0.021439126865465098,0.04884064132476607,0.0010180541514610716,0.14427315975265811,0.03639049292644349,0.004527268882399856,0.018075184519902022,0.0018800842123907898,0.11206917595601107,0.10807935462861824,0.03286954907924898,0.2261956067571718
0.11006808949745563,1.0,0.028782520818070777,0.11157471239667217,0.13777753574166057,0.13142940453665014,0.007810900712835513,0.05805530574525504,0.40419996284582893,0.20230817548994548,0.1173053850103278,0.11019042182805117,0.047667585982442966,0.1311519753124655,0.007977019441355327,0.011596535702339003
0.035887780371801035,0.028782520818070777,1.0,0.034888806855441185,0.08886197918931835,0.028131570249396068,0.005093474250062163,0.009168430696765128,0.015302911060869126,0.11709191352932113,0.01566848815119137,0.031202052223303724,0.004695743917987834,0.015094678825706746,0.5277785215007171,0.0502184555294219
0.01937441024514245,0.11157471239667217,0.034888806855441185,1.0,0.03479695732829254,0.03923793506287264,0.09957378144988911,0.08565244984989917,0.07580240541614695,0.07159898742435439,0.03563705571736656,0.021962744757256198,0.017994658800237033,0.12781229094120067,0.0362880223215569,0.032491906367965256
0.021439126865465098,0.13777753574166057,0.08886197918931835,0.03479695732829254,1.0,0.08911081152422722,0.02010704017858938,0.029201747067051743,0.0019742397596377225,0.0683724806840799,0.033507005755248745,0.1261874355347359,0.030850597749276926,0.09806129432064636,0.020076459831982685,0.0007604729104681963
0.04884064132476607,0.13142940453665014,0.028131570249396068,0.03923793506287264,0.08911081152422722,1.0,0.07681524487868072,0.03727764632936526,0.19946165807239372,0.16572937945126948,0.008932751366839322,0.0003810267987952862,0.05678357304363376,0.0600448676693455,0.026795393916574397,0.01482065069416331
0.0010180541514610716,0.007810900712835513,0.005093474250062163,0.09957378144988911,0.02010704017858938,0.07681524487868072,1.0,0.11312131275450835,0.04678216229476829,0.011617581308892214,0.00368343186807261,0.007296904653375376,0.08085286421091592,0.011783837888669619,0.00440776800935175,0.020649687697581322
0.14427315975265811,0.05805530574525504,0.009168430696765128,0.08565244984989917,0.029201747067051743,0.03727764632936526,0.11312131275450835,1.0,0.06163564449113561,0.03907399083637774,0.07786381493968438,0.014230175967518096,0.16263586253529771,0.04403315452136938,0.00616494200197684,0.5193897680280295
0.03639049292644349,0.40419996284582893,0.015302911060869126,0.07580240541614695,0.0019742397596377225,0.19946165807239372,0.04678216229476829,0.06163564449113561,1.0,0.06383264237964079,0.053043196409181606,0.11034896027026492,0.02272942865750902,0.02331938031048838,0.00953968447285179,0.03606507020350587
0.004527268882399856,0.20230817548994548,0.11709191352932113,0.07159898742435439,0.0683724806840799,0.16572937945126948,0.011617581308892214,0.03907399083637774,0.06383264237964079,1.0,0.00450317810192618,0.04577351355593006,0.0007750986096780661,0.0005975033011120964,0.06794438488620873,0.00844112798486603
0.018075184519902022,0.1173053850103278,0.01566848815119137,0.03563705571736656,0.033507005755248745,0.008932751366839322,0.00368343186807261,0.07786381493968438,0.053043196409181606,0.00450317810192618,1.0,0.04102127944155243,0.09944701533833586,0.2898008805478546,0.011345987700093213,0.03572152487748725
0.0018800842123907898,0.11019042182805117,0.031202052223303724,0.021962744757256198,0.1261874355347359,0.0003810267987952862,0.007296904653375376,0.014230175967518096,0.11034896027026492,0.04577351355593006,0.04102127944155243,1.0,0.03216192787091298,0.04063190214349798,0.07857485284078537,0.009159425218096482
0.11206917595601107,0.047667585982442966,0.004695743917987834,0.017994658800237033,0.030850597749276926,0.05678357304363376,0.08085286421091592,0.16263586253529771,0.02272942865750902,0.0007750986096780661,0.09944701533833586,0.03216192787091298,1.0,0.18339430921125524,0.03670122819291614,0.09396755998719232
0.10807935462861824,0.1311519753124655,0.015094678825706746,0.12781229094120067,0.09806129432064636,0.0600448676693455,0.011783837888669619,0.04403315452136938,0.02331938031048838,0.0005975033011120964,0.2898008805478546,0.04063190214349798,0.18339430921125524,1.0,0.0572757433904479,0.0840913148073245
0.03286954907924898,0.007977019441355327,0.5277785215007171,0.0362880223215569,0.020076459831982685,0.026795393916574397,0.00440776800935175,0.00616494200197684,0.00953968447285179,0.06794438488620873,0.011345987700093213,0.07857485284078537,0.03670122819291614,0.0572757433904479,1.0,0.036484431650607475
0.2261956067571718,0.011596535702339003,0.0502184555294219,0.032491906367965256,0.0007604729104681963,0.01482065069416331,0.020649687697581322,0.5193897680280295,0.03606507020350587,0.00844112798486603,0.03572152487748725,0.009159425218096482,0.09396755998719232,0.0840913148073245,0.036484431650607475,1.0
