model,C,gamma,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,specificity_mean,specificity_std,f1_mean,f1_std,mcc_mean,mcc_std
svm_rbf,10.0,0.01,0.75,0.25,0.75,0.25,0.7,0.4472135954999579,0.7,0.4472135954999579,0.8,0.4472135954999579,0.6666666666666666,0.408248290463863,0.5154700538379251,0.5011951843630797
svm_rbf,0.1,scale,0.6,0.22360679774997896,0.6,0.22360679774997896,0.3,0.4472135954999579,0.4,0.5477225575051662,0.8,0.4472135954999579,0.3333333333333333,0.47140452079103173,0.2,0.44721359549995804
svm_rbf,0.1,0.01,0.6,0.22360679774997896,0.6,0.22360679774997896,0.3,0.4472135954999579,0.4,0.5477225575051662,0.8,0.4472135954999579,0.3333333333333333,0.47140452079103173,0.2,0.44721359549995804
svm_rbf,1.0,scale,0.6,0.22360679774997896,0.6,0.22360679774997896,0.3,0.4472135954999579,0.4,0.5477225575051662,0.8,0.4472135954999579,0.3333333333333333,0.47140452079103173,0.2,0.44721359549995804
svm_rbf,1.0,0.01,0.6,0.22360679774997896,0.6,0.22360679774997896,0.3,0.4472135954999579,0.4,0.5477225575051662,0.8,0.4472135954999579,0.3333333333333333,0.47140452079103173,0.2,0.44721359549995804
svm_rbf,0.1,auto,0.5,0.3535533905932738,0.5,0.3535533905932738,0.3,0.4472135954999579,0.4,0.5477225575051662,0.6,0.5477225575051662,0.3333333333333333,0.47140452079103173,0.0,0.7071067811865476
svm_rbf,1.0,auto,0.5,0.3535533905932738,0.5,0.3535533905932738,0.3,0.4472135954999579,0.4,0.5477225575051662,0.6,0.5477225575051662,0.3333333333333333,0.47140452079103173,0.0,0.7071067811865476
svm_rbf,10.0,scale,0.45,0.27386127875258304,0.45,0.27386127875258304,0.3,0.4472135954999579,0.3,0.4472135954999579,0.6,0.5477225575051662,0.26666666666666666,0.3651483716701107,-0.08452994616207483,0.5695627213798575
svm_rbf,10.0,auto,0.4,0.2850438562747845,0.4,0.2850438562747845,0.3,0.4472135954999579,0.3,0.4472135954999579,0.5,0.5,0.26666666666666666,0.3651483716701107,-0.2,0.6055300708194985
